time_hrs,B_in_out,B_squash,B_left_right
92.816667,-0.04621,0.41519,-1.44540
92.833333,-0.58462,-0.79901,-0.13741
92.850000,0.08767,-0.46277,2.08314
92.866667,0.85994,0.75530,1.57231
92.883333,0.20185,0.43330,-0.05704
92.900000,-0.45009,0.76202,-1.41909
92.916667,0.61998,-0.15288,-1.54584
92.933333,1.41334,-1.07881,-0.57176
92.950000,-0.94415,-0.05555,0.11846
92.966667,-3.14280,-0.56859,0.78880
92.983333,-0.37850,-0.54614,1.21344
93.000000,2.38606,0.99336,1.66138
93.016667,1.26388,0.79382,0.57256
93.033333,0.49030,0.76518,-2.58148
93.050000,-0.28062,0.53186,-2.19030
93.066667,-1.55400,-1.36083,0.64105
93.083333,-0.60388,-1.50987,0.72095
93.100000,0.18304,-0.01457,0.45027
93.116667,0.03719,0.61017,0.86627
93.133333,0.51261,0.47645,0.31100
93.150000,0.28096,0.31827,-0.44167
93.166667,-0.05473,0.24988,-0.66279
93.183333,0.24722,-0.03426,0.04290
93.200000,0.32108,0.14768,0.64901
93.216667,-0.52560,-0.07433,-0.45620
93.233333,-1.19894,-1.26844,-1.25396
93.250000,0.80587,-0.29923,0.16161
93.266667,1.67047,1.06815,1.39383
93.283333,-0.75926,-0.16512,0.92038
93.300000,-0.91810,-0.26704,-0.20022
93.316667,0.06633,0.82632,-1.13719
93.333333,-0.55522,0.29640,-0.74712
93.350000,-0.34937,-0.48014,0.29610
93.366667,-0.40794,-0.33345,-0.27462
93.383333,0.22454,0.50898,-0.51944
93.400000,2.17100,0.41303,0.97315
93.416667,1.38575,-1.06646,1.50891
93.433333,1.31750,-1.57811,1.62266
93.450000,0.21692,-0.13996,-0.09458
93.466667,-5.98849,2.16288,-4.07415
93.483333,-4.04818,1.91145,-2.38016
93.500000,3.61236,-0.73150,2.28417
93.516667,3.28111,-1.25638,2.04063
93.533333,1.64877,-0.64607,0.71641
93.550000,-0.12686,-0.40526,-0.20174
93.566667,-2.72155,0.18728,-1.19446
93.583333,-1.07195,0.51205,-0.71409
93.600000,0.70011,0.97214,-0.11887
93.616667,2.11938,0.24676,0.89867
93.633333,1.28396,-0.65049,1.17681
93.650000,-1.12879,-0.39743,0.17075
93.666667,-0.83058,-1.24339,-0.41906
93.683333,-3.05714,-0.09259,-1.68540
93.700000,-1.86709,2.01583,-1.24224
93.716667,3.81813,0.48825,1.29475
93.733333,2.38067,-0.62443,0.97113
93.750000,-0.43402,-0.29064,-0.49304
93.766667,-0.20312,-0.21013,0.36548
93.783333,-0.39180,0.03748,1.27417
93.800000,-0.42793,-0.75421,0.14534
93.816667,-1.18086,-0.67456,-1.23522
93.833333,-0.43397,0.85245,-0.76877
93.850000,0.94316,1.42076,-0.25805
93.866667,-0.15283,0.82211,-0.89175
93.883333,0.01397,-0.65288,-0.03219
93.900000,1.51098,-1.15553,1.68108
93.916667,0.67619,-0.54978,1.56051
93.933333,-1.02216,-0.50779,0.54765
93.950000,-1.66689,0.17132,-1.04093
93.966667,-0.97733,0.86439,-1.76080
93.983333,0.63549,0.60293,-0.50000
94.000000,1.41807,0.40094,0.07874
94.016667,1.52956,-0.14355,0.93215
94.033333,0.31815,-0.64117,0.96935
94.050000,-1.12987,-0.37225,-0.65034
94.066667,-1.70905,-0.26270,-0.35234
94.083333,-1.78520,-0.38411,0.06092
94.100000,1.49697,0.64735,-0.08844
94.116667,1.59484,1.49732,-0.81007
94.133333,0.17756,0.69398,-0.09097
94.150000,1.30223,-0.22811,1.56709
94.166667,-2.15530,-2.54521,0.56378
94.183333,2.07207,-3.72336,4.63259
94.200000,2.55311,1.05372,1.70894
94.216667,-9.42825,5.05855,-12.11753
94.233333,-3.16573,2.53094,-8.25527
94.250000,5.73954,-1.43816,5.32515
94.266667,4.92637,-2.36905,10.68616
94.283333,6.35745,-1.63637,7.62563
94.300000,-2.66085,-0.30989,-3.93575
94.316667,-6.51050,1.95311,-6.09415
94.333333,-2.56667,0.58113,-1.40206
94.350000,-4.60269,-2.90225,-3.48020
94.366667,2.31125,0.21504,-1.41380
94.383333,6.24369,3.68447,2.70236
94.400000,1.22513,0.30482,2.33643
94.416667,2.35943,-1.53208,4.79669
94.433333,0.32600,-0.30287,4.98400
94.450000,-3.75831,-1.07802,-4.33959
94.466667,-3.42798,-0.85519,-9.88129
94.483333,-3.77797,0.83448,-4.22583
94.500000,0.98145,0.43365,4.08779
94.516667,7.37207,0.35517,8.02869
94.533333,2.01751,1.34093,2.38925
94.550000,-4.25658,0.34642,-2.99817
94.566667,0.99407,-0.61217,0.05275
94.583333,2.04837,-0.89195,-0.76976
94.600000,-4.24945,-1.45550,-3.80573
94.616667,-1.77787,-0.80226,-0.12292
94.633333,2.37663,0.43409,2.27389
94.650000,-0.24663,1.74644,-0.49597
94.666667,-0.96616,1.42744,-0.91132
94.683333,0.78304,-0.02493,0.82125
94.700000,2.21828,-0.07431,0.71578
94.716667,2.23203,-1.32608,2.41103
94.733333,-0.81559,-1.46387,1.59921
94.750000,-3.10850,0.30337,-3.38730
94.766667,-2.97420,-0.60103,-2.26043
94.783333,0.84028,0.95888,0.84016
94.800000,4.55247,3.37684,0.47816
94.816667,-0.26063,-0.53936,-0.59073
94.833333,-3.70075,-2.84935,-1.22841
94.850000,1.44113,-0.28181,2.38372
94.866667,2.35466,0.76746,2.37234
94.883333,-2.13538,0.14953,-2.91477
94.900000,-1.13454,-0.15925,-0.82817
94.916667,2.70689,-0.01752,3.09434
94.933333,0.91149,-0.22249,1.45595
94.950000,-2.76508,0.29077,-2.88735
94.966667,-2.38228,0.98628,-4.68053
94.983333,1.66115,-0.22131,0.97479
95.000000,3.75615,0.00723,4.01382
95.016667,-1.22925,0.28053,0.37156
95.033333,-3.20148,-1.41083,-0.35082
95.050000,1.85255,-0.51993,-0.03778
95.066667,1.90389,0.68025,-0.81526
95.083333,-1.24252,-0.00640,0.20444
95.100000,-0.70912,0.08341,0.59386
95.116667,0.22822,0.22063,0.47201
95.133333,-1.05084,0.14844,-0.41500
95.150000,-2.06143,0.50899,-3.46988
95.166667,1.10252,0.76739,-2.04207
95.183333,5.12007,0.02799,4.25334
95.200000,2.33166,-1.36078,4.47454
95.216667,-4.46196,-1.44370,-0.92263
95.233333,-4.42453,-0.17167,-2.74260
95.250000,0.14473,0.84725,-1.83579
95.266667,1.52522,0.93820,-0.76060
95.283333,3.00016,0.65678,1.76559
95.300000,2.16388,0.10205,2.27936
95.316667,-1.87607,-0.43359,-0.09864
95.333333,-2.53611,-0.28101,-2.16246
95.350000,-1.94496,-0.57504,-2.60912
95.366667,0.48108,-0.78608,1.23055
95.383333,3.45076,0.52304,4.54926
95.400000,1.16488,1.04568,0.48216
95.416667,-0.98185,0.30309,-3.74169
95.433333,-0.20893,0.24886,-1.80530
95.450000,-0.08623,-0.52644,1.80965
95.466667,-1.21229,-1.36400,1.71155
95.483333,-2.28472,-0.02504,-1.08982
95.500000,-0.90530,0.79240,-1.36234
95.516667,2.12004,0.21719,0.44108
95.533333,3.70722,0.17011,1.71581
95.550000,1.77221,0.01656,1.61472
95.566667,-1.99032,-0.42637,-0.84608
95.583333,-2.81138,-0.18139,-2.29427
95.600000,-0.84365,0.70480,-1.16764
95.616667,0.00510,0.65085,-0.20539
95.633333,-0.11268,-0.67015,0.76421
95.650000,0.90599,-0.93828,1.68764
95.666667,1.06442,-0.09829,0.87044
95.683333,0.26442,0.26857,-0.39309
95.700000,0.71334,0.23723,0.12021
95.716667,0.72665,0.22477,0.77005
95.733333,-0.47342,0.69874,-1.15631
95.750000,-2.15640,0.41058,-3.14785
95.766667,-1.91326,-1.29843,-0.67424
95.783333,0.76754,-1.03102,2.47244
95.800000,1.28842,0.79124,1.61268
95.816667,0.55820,0.78976,0.72695
95.833333,0.58929,0.49734,-0.01845
95.850000,-0.03910,-0.30870,-1.19817
95.866667,0.20051,-1.93199,-0.01595
95.883333,0.65410,-0.25917,0.02737
95.900000,-0.30066,2.13701,-0.82010
95.916667,-1.37653,1.08171,-0.70837
95.933333,-2.35878,-0.42538,-2.26196
95.950000,-2.05404,-1.43496,-0.93973
95.966667,2.31493,-1.46952,5.53099
95.983333,6.26207,1.22884,6.72930
96.000000,2.44068,2.14274,-1.89849
96.016667,-4.14140,-1.15386,-8.32044
96.033333,-5.44030,-2.11099,-5.20948
96.050000,-1.41401,0.92297,2.97867
96.066667,3.46566,1.42108,8.52882
96.083333,3.10723,-0.51749,2.25722
96.100000,-0.90150,-0.67093,-6.73809
96.116667,-2.56608,0.36757,-4.47456
96.133333,0.09048,1.38329,1.06226
96.150000,3.05466,0.65175,3.86913
96.166667,0.43629,-1.80333,3.86326
96.183333,-1.84770,-2.27845,0.01018
96.200000,-0.79883,-0.02956,-2.30470
96.216667,-1.11323,1.73848,-2.72689
96.233333,0.84205,1.04435,-1.70309
96.250000,2.24260,0.07406,1.49521
96.266667,-0.45098,0.25105,1.55059
96.283333,-1.28386,0.18295,-0.31323
96.300000,-0.69794,-0.37751,-0.20091
96.316667,-0.33135,-0.70596,-0.18261
96.333333,-0.36861,-0.69017,-0.25756
96.350000,0.94664,-1.10054,1.76493
96.366667,4.75745,-0.54720,3.60233
96.383333,1.35841,1.57399,-0.41296
96.400000,-5.06803,2.42933,-5.98355
96.416667,-3.78900,1.49144,-4.36227
96.433333,-2.53746,-0.98456,0.20642
96.450000,1.51925,-2.70908,3.86205
96.466667,8.31498,-1.38728,6.82128
96.483333,3.29238,-0.73363,3.60877
96.500000,-4.15034,0.30536,-3.88145
96.516667,-4.68089,3.44153,-7.32089
96.533333,-3.96360,2.44057,-4.38242
96.550000,1.82940,-1.82537,2.45195
96.566667,7.23645,-3.32549,6.61804
96.583333,1.71189,-1.00209,3.31456
96.600000,-4.86049,2.77539,-2.88839
96.616667,-3.18467,2.14604,-4.20623
96.633333,0.39760,-1.30459,-0.22202
96.650000,2.10914,-1.71987,2.38982
96.666667,2.67701,-1.54570,1.29824
96.683333,0.12127,-0.12153,-0.27362
96.700000,-2.26451,2.90510,-1.73721
96.716667,-1.20715,2.10227,-1.48583
96.733333,-0.03039,-0.55795,0.83611
96.750000,0.19454,-1.58763,1.04906
96.766667,0.40667,-1.61226,0.64956
96.783333,0.98683,-0.49218,1.10595
96.800000,1.13852,0.68512,-0.30149
96.816667,-0.04831,1.12568,-1.64738
96.833333,-0.93970,0.80789,-0.89280
96.850000,-1.61180,-0.73101,1.04823
96.866667,-1.28983,-1.58677,1.41097
96.883333,1.02715,0.05997,-1.12025
96.900000,1.78903,1.92216,-2.08935
96.916667,0.75266,1.58678,-0.43774
96.933333,0.01685,-0.24181,1.10879
96.950000,-0.82406,-2.18166,2.54113
96.966667,-0.83093,-2.59904,2.64999
96.983333,0.24374,-0.16393,0.70729
97.000000,0.60069,2.86807,-2.62138
97.016667,-1.15113,2.95625,-6.42604
97.033333,-1.86286,0.53597,-4.18881
97.050000,1.70845,-2.85307,5.07539
97.066667,3.06173,-4.31764,7.75682
97.083333,-0.03243,-0.45918,0.98278
97.100000,-1.81186,3.53785,-2.96963
97.116667,-1.52114,3.32844,-2.09102
97.133333,0.52414,1.45049,-0.44850
97.150000,0.84098,-1.75155,0.09182
97.166667,-1.19687,-3.44502,-1.21490
97.183333,-0.08232,-1.18172,-0.28402
97.200000,1.60496,0.39372,1.01528
97.216667,0.97482,-0.20841,-0.20616
97.233333,-0.32038,0.57295,0.48076
97.250000,-0.64815,1.60565,1.21243
97.266667,-0.58688,1.51533,0.53758
97.283333,-1.77005,2.25707,0.45919
97.300000,-0.87001,0.47760,-0.48046
97.316667,1.02860,-3.47530,-1.06036
97.333333,2.52747,-4.08327,-1.73665
97.350000,2.91498,-2.02794,-1.24528
97.366667,-1.23538,1.64819,1.90712
97.383333,-2.53743,3.92326,1.79831
97.400000,-0.45838,2.04475,-0.11999
97.416667,-1.05372,0.04470,-0.15786
97.433333,-0.55245,-0.62212,-0.63895
97.450000,0.37332,-0.86989,-0.31615
97.466667,0.75773,-0.79624,0.77620
97.483333,1.25769,-1.09609,0.19823
97.500000,1.17759,-1.06508,-1.25672
97.516667,1.62211,0.05429,-0.69696
97.533333,-0.35430,1.46824,0.91890
97.550000,-2.81547,1.37451,-0.01431
97.566667,-2.15652,0.30921,-0.35319
97.583333,-1.05767,0.11555,1.26778
97.600000,0.71726,-0.46953,1.05345
97.616667,2.20094,-1.13529,-0.15272
97.633333,1.67096,-0.13908,-1.52805
97.650000,0.74195,0.15149,-1.62210
97.666667,-0.55306,-0.76704,0.79033
97.683333,-0.72841,-0.05000,1.37923
97.700000,-0.14996,1.08768,-0.14492
97.716667,-0.96430,0.71036,-0.70273
97.733333,-0.78918,0.08823,-0.17801
97.750000,-0.06259,-0.30697,0.51011
97.766667,-0.14405,-0.29670,0.17831
97.783333,0.20444,-0.05741,-0.26882
97.800000,0.53185,-0.43618,0.19562
97.816667,1.27672,-0.22331,0.73743
97.833333,1.22752,0.41012,0.26943
97.850000,-0.23198,0.18361,-1.01426
97.866667,-0.80291,-0.00911,-1.04910
97.883333,-0.91489,-0.02547,0.04092
97.900000,-0.65001,-0.15134,0.71428
97.916667,-0.13077,-0.09065,0.58778
97.933333,-0.18860,0.19779,0.03103
97.950000,-0.08563,0.42305,-0.18534
97.966667,-0.01582,-0.10245,-0.51759
97.983333,0.40943,-0.64531,-0.47301
98.000000,1.01037,-0.19567,-0.06397
98.016667,0.82138,0.79553,-0.46813
98.033333,0.69502,1.09043,0.39803
98.050000,0.71347,-0.39800,3.27335
98.066667,-0.08170,-1.89276,4.23694
98.083333,-2.47581,-1.20171,-1.32630
98.100000,-4.15365,0.84914,-8.88584
98.116667,-1.18922,2.18856,-5.87428
98.133333,3.22354,0.74515,3.79323
98.150000,3.53631,-1.24860,6.16183
98.166667,1.31136,-0.44647,2.94089
98.183333,-0.24212,0.37476,0.31936
98.200000,-0.85517,-0.23253,-0.73423
98.216667,-0.98003,-0.48897,-1.24505
98.233333,-1.19725,-0.15815,-2.27240
98.250000,-0.67066,0.39223,-1.22306
98.266667,0.29246,0.00437,0.29644
98.283333,0.05903,-0.23903,0.18092
98.300000,0.19747,0.56272,0.51991
98.316667,0.68035,0.46068,0.33571
98.333333,0.29652,-0.16885,0.72184
98.350000,0.25471,-0.48237,1.29755
98.366667,-0.09177,-0.49979,-0.19052
98.383333,-0.78460,-0.04626,-1.13762
98.400000,-0.15134,0.70168,-1.23569
98.416667,0.56970,1.15308,-1.33067
98.433333,0.06753,0.03464,-0.54686
98.450000,0.21587,-1.29712,2.27849
98.466667,0.73880,-1.24465,4.19875
98.483333,0.35966,-0.67494,2.48864
98.500000,-0.73560,0.20388,-0.74153
98.516667,-3.76411,1.73774,-8.00202
98.533333,-2.51378,2.38664,-8.69105
98.550000,4.27745,-0.65173,4.27703
98.566667,4.63790,-2.71969,9.40404
98.583333,0.58947,0.41171,3.86993
98.600000,-1.49366,1.77775,0.23521
98.616667,-2.03352,0.11932,-2.87948
98.633333,-0.73961,-1.31128,-5.06183
98.650000,-1.49477,-2.13385,-4.35712
98.666667,-1.20108,-0.41403,-2.09785
98.683333,-1.05429,0.15637,2.24117
98.700000,-0.16571,1.57864,10.03111
98.716667,7.55148,4.52771,7.47106
98.733333,5.63305,0.54627,-5.95472
98.750000,-2.79094,-1.87375,-5.12438
98.766667,-5.90419,-2.02180,-1.07356
98.783333,-8.88670,-4.87047,-6.62947
98.800000,-0.42432,0.31536,-2.72991
98.816667,8.29800,3.32212,5.37049
98.833333,5.59514,0.44533,4.38733
98.850000,3.28522,1.75067,1.82187
98.866667,-4.28917,0.55704,4.57918
98.883333,-8.76161,0.16155,2.48956
98.900000,-3.35503,0.40551,-3.19284
98.916667,4.28785,-1.90506,-0.93724
98.933333,10.27590,-1.91829,-9.69708
98.950000,1.76946,-2.81480,-14.42051
98.966667,-7.39426,-0.78352,8.59426
98.983333,-4.49859,4.18792,15.90361
99.000000,-2.02293,5.17281,3.89179
99.016667,3.40648,1.57200,-1.10290
99.033333,4.99537,-3.14588,-7.41150
99.050000,-0.48772,-4.03093,-4.37564
99.066667,0.39328,-3.44720,3.48871
99.083333,-0.40267,-0.32568,0.78456
99.100000,-2.84357,2.94534,0.28868
99.116667,0.12724,1.93646,-0.12393
99.133333,-1.03816,3.44966,-3.33770
99.150000,-2.02328,2.69372,-1.95363
99.166667,2.34921,-2.91945,2.12296
99.183333,3.22802,-4.45325,5.23931
99.200000,1.70222,-2.59467,2.12095
99.216667,-0.59937,-0.12423,-1.99614
99.233333,-4.08043,1.88209,-1.90957
99.250000,-2.47127,3.20243,-2.63195
99.266667,1.29281,2.68453,-1.21453
99.283333,1.90482,-1.07489,0.89840
99.300000,2.17770,-2.85290,0.84917
99.316667,1.96090,-1.75200,1.87738
99.333333,-1.11097,-0.76588,0.66287
99.350000,-4.05967,1.37672,-1.01287
99.366667,-1.87343,2.80295,0.31089
99.383333,1.03904,1.17985,0.49156
99.400000,0.07462,-1.20121,-0.94873
99.416667,0.94890,-1.85968,-1.06999
99.433333,3.46819,-0.64352,0.62333
99.450000,2.55889,-0.22021,0.24219
99.466667,-1.28042,-0.45160,-1.34844
99.483333,-3.79315,1.23581,-0.05884
99.500000,-2.27644,2.07138,1.10503
99.516667,0.44841,0.04164,2.46047
99.533333,1.53239,-1.75200,1.71718
99.550000,-1.05364,-0.95688,-3.56757
99.566667,-2.19118,1.29936,-4.21040
99.583333,2.78532,1.25407,-0.02893
99.600000,4.87477,-1.45187,2.48208
99.616667,1.46733,-1.32888,1.93593
99.633333,-2.49997,0.98271,1.35523
99.650000,-3.47446,-1.05680,3.26326
99.666667,-0.50821,-1.49776,0.80899
99.683333,0.66149,3.21858,-3.97269
99.700000,-1.11600,3.11533,-6.18723
99.716667,-3.32974,-0.02589,-5.68932
99.733333,-0.71302,-1.75134,3.12747
99.750000,6.57549,-2.91540,8.19815
99.766667,5.75233,-0.43261,2.49977
99.783333,-1.05991,0.49768,0.59547
99.800000,-4.42343,-0.97257,0.30918
99.816667,-3.61343,0.18560,-2.29107
99.833333,1.39189,0.28375,-1.81098
99.850000,1.97869,1.40691,-2.22134
99.866667,-2.30775,3.86495,-3.69150
99.883333,-1.46431,1.16676,-0.63681
99.900000,0.86474,-2.94977,3.50894
99.916667,1.17096,-2.86767,3.16075
99.933333,1.73707,-0.75333,2.48685
99.950000,1.10023,-0.07173,2.42398
99.966667,-0.25702,0.01968,-2.16616
99.983333,-0.72166,0.91375,-4.68028
100.000000,-0.47670,1.00060,-1.44776
100.016667,-0.02486,0.41601,-0.02407
100.033333,-0.68337,0.23932,0.27760
100.050000,-1.85312,0.33893,1.82563
100.066667,-0.76948,0.12720,1.56183
100.083333,1.00924,-0.41083,-0.01709
100.100000,1.73175,-0.74466,-0.32534
100.116667,2.09559,-1.20127,-0.05635
100.133333,0.26628,-0.29299,-0.77471
100.150000,-1.40988,1.02488,0.00370
100.166667,-0.73859,0.38310,1.02829
100.183333,-0.82432,0.52047,-1.06491
100.200000,-0.56092,0.43156,-1.47589
100.216667,0.53813,-1.12445,0.13338
100.233333,0.47682,-0.47810,0.60884
100.250000,0.25333,0.69004,1.81000
100.266667,0.11579,0.40475,1.24044
100.283333,-0.30006,0.36853,-1.03230
100.300000,-0.46355,0.03730,-1.25976
100.316667,0.24341,-0.97808,-1.03555
100.333333,1.07192,-1.01946,-0.53760
100.350000,0.18966,0.39256,0.58749
100.366667,-1.20665,1.13839,0.98374
100.383333,-0.47206,0.04352,0.95252
100.400000,1.23569,-1.08172,0.64411
100.416667,0.68838,-0.15998,0.19597
100.433333,-0.77749,1.28033,-0.62137
100.450000,-0.85370,0.92182,-1.56904
100.466667,-1.17312,0.17226,-1.68819
100.483333,-0.59885,-0.78018,-0.75554
100.500000,1.61695,-1.67237,1.43935
100.516667,1.90243,-0.70119,2.72080
100.533333,0.47999,0.35171,1.55668
100.550000,-0.62305,0.78873,-0.46445
100.566667,-1.06418,1.12111,-2.32253
100.583333,-0.30080,0.38205,-1.83074
100.600000,0.18397,-0.18810,0.53635
100.616667,-0.48071,-0.20274,1.07975
100.633333,-0.57366,-0.67506,0.69080
100.650000,0.15154,-0.63706,0.49612
100.666667,0.63099,0.03588,-0.48411
100.683333,0.59555,0.31150,-1.23628
100.700000,0.39259,0.31455,-0.70927
100.716667,0.17793,0.29405,0.72644
100.733333,-0.29681,0.19615,1.53897
100.750000,-0.68472,-0.07345,0.95407
100.766667,-0.39336,-0.39202,-0.29890
100.783333,0.03403,-0.25757,-1.57214
100.800000,0.07208,0.04764,-1.52381
100.816667,0.25769,0.09820,0.08218
100.833333,0.39835,0.08598,1.11088
100.850000,-0.00190,0.05660,0.79724
100.866667,-0.29898,0.00670,0.33180
100.883333,-0.18991,0.00457,0.11391
100.900000,0.07724,0.08786,-0.31700
100.916667,0.25387,0.03140,-0.68881
100.933333,0.14253,-0.14367,-0.44203
100.950000,-0.03976,-0.08811,0.22848
100.966667,-0.20418,-0.03443,0.68478
100.983333,-0.18848,0.00118,0.30036
101.000000,0.07565,0.14683,-0.40415
101.016667,0.16881,0.13116,-0.40624
101.033333,0.00876,0.02892,-0.14947
101.050000,-0.18396,-0.08528,0.06647
101.066667,-0.22893,-0.22252,0.28878
101.083333,-0.03765,-0.25966,-0.05172
101.100000,0.26213,-0.07810,-0.06789
101.116667,0.33607,0.22715,0.47006
101.133333,0.14816,0.36106,0.17990
101.150000,0.04232,0.32016,-0.20267
101.166667,-0.02533,0.15741,-0.09426
101.183333,-0.19327,0.03049,-0.20000
101.200000,-0.42039,-0.36744,-0.31697
101.216667,-0.44979,-0.88948,-0.30053
101.233333,0.01667,-0.37046,0.12112
101.250000,0.44199,0.27153,0.49446
101.266667,0.38387,0.44347,0.27693
101.283333,0.16472,0.74771,0.15185
101.300000,0.03623,0.23855,-0.05984
101.316667,-0.02159,-0.28036,-0.26632
101.333333,-0.26140,-0.18384,-0.12529
101.350000,-0.41079,-0.37268,-0.06112
101.366667,-0.03872,-0.23289,-0.26237
101.383333,0.30922,0.00831,-0.29009
101.400000,0.30723,0.22338,0.68097
101.416667,0.06083,0.42177,0.76385
101.433333,-0.29199,-0.14903,-0.70739
101.450000,-0.28063,-0.39045,-0.58370
101.466667,-0.19947,0.01116,0.40939
101.483333,-0.07092,0.16775,0.23654
101.500000,0.38348,0.16750,-0.07354
101.516667,0.42342,0.16017,0.05402
101.533333,0.28186,0.15795,0.06636
101.550000,0.21478,-0.09852,-0.33548
101.566667,-0.02535,-0.43805,0.00288
101.583333,-0.36694,-0.33284,0.38465
101.600000,-0.65049,-0.23972,-0.76724
101.616667,-0.38528,-0.41823,-0.90908
101.633333,-0.77397,0.55950,1.19277
101.650000,-0.42603,1.61007,2.08994
101.666667,1.28754,0.70393,-0.31050
101.683333,0.74477,0.04204,-1.79946
101.700000,0.73504,-1.13033,-0.02510
101.716667,1.52611,-2.48580,-0.32319
101.733333,-0.09195,-0.57541,-1.34619
101.750000,-1.17420,0.85504,0.91773
101.766667,-2.00108,0.98339,1.74968
101.783333,-1.79028,1.73572,0.73563
101.800000,0.38885,0.66548,-0.10096
101.816667,1.18621,-0.64750,-1.30178
101.833333,1.33042,-0.75977,-0.67458
101.850000,0.67366,-0.52320,0.37443
101.866667,-0.26405,-0.43880,0.28779
101.883333,0.18312,-0.88061,0.13444
101.900000,-0.32973,0.38026,-0.55179
101.916667,-0.60938,1.43970,-0.35071
101.933333,0.29765,-0.26822,0.24712
101.950000,-0.22710,-0.51686,-0.28290
101.966667,-0.77840,0.77714,-0.08898
101.983333,0.19019,0.39493,1.33016
102.000000,0.70949,-0.34107,1.77120
102.016667,-0.17695,-0.65132,-0.28789
102.033333,-0.56755,-0.18780,-1.64979
102.050000,0.21042,0.74297,-0.25332
102.066667,0.05976,-0.07479,0.09006
102.083333,0.11825,-0.93903,-1.38150
102.100000,1.28393,-0.14796,-1.43889
102.116667,1.25851,0.02938,0.01326
102.133333,0.11243,0.02633,0.72600
102.150000,-1.37418,0.91370,1.58995
102.166667,-2.46043,1.13253,3.30083
102.183333,-4.31642,1.10197,3.35380
102.200000,-2.00060,-0.33263,-0.33512
102.216667,8.43874,-3.51537,-6.45046
102.233333,8.41222,-2.42146,-6.21173
102.250000,-3.35361,1.75248,0.71538
102.266667,-5.80593,2.47917,3.46163
102.283333,-3.05558,1.47291,3.35139
102.300000,-0.72658,0.32410,2.59524
102.316667,2.87586,-1.48690,-0.51979
102.333333,1.78769,-1.35633,-1.53432
102.350000,-0.48676,0.23334,-1.46381
102.366667,-0.68059,0.21909,-1.06110
102.383333,-0.19582,-0.56537,0.70227
102.400000,1.32506,-0.25605,0.23046
102.416667,0.73253,0.56018,-0.68932
102.433333,-0.95466,0.87508,0.35647
102.450000,-0.72578,0.37361,0.90825
102.466667,-0.60226,0.21702,-0.10624
102.483333,-0.75027,0.21508,-0.84823
102.500000,0.59946,-0.92551,0.11168
102.516667,1.40744,-1.15185,0.56708
102.533333,0.48829,-0.13388,0.53207
102.550000,-0.25243,0.17467,1.12287
102.566667,-0.68705,0.11100,0.06277
102.583333,-0.48264,0.19989,-1.58669
102.600000,0.24103,0.80106,-2.10956
102.616667,0.25860,1.11886,-1.22521
102.633333,-0.04625,0.16795,1.07488
102.650000,-0.50816,-0.77985,1.96948
102.666667,-0.19447,-1.19719,2.08865
102.683333,0.74568,-0.99510,1.34222
102.700000,0.54013,0.10623,-1.88203
102.716667,-0.10118,0.88081,-2.51128
102.733333,-0.35835,0.72912,-0.47981
102.750000,-0.35494,0.35930,0.28570
102.766667,-0.19464,-0.05486,0.87769
102.783333,-0.02097,-0.40860,0.60594
102.800000,0.26632,-0.28990,-0.15696
102.816667,0.25384,-0.17570,0.04091
102.833333,0.07321,-0.09883,0.11461
102.850000,0.16409,0.27966,-0.11197
102.866667,0.11281,0.20754,-0.18301
102.883333,-0.33512,0.06895,0.53768
102.900000,-0.59390,0.09137,0.11256
102.916667,-0.17445,-0.26834,-1.33299
102.933333,0.33124,-0.30141,-0.29485
102.950000,0.30145,-0.11007,0.73059
102.966667,0.12290,0.00548,0.36516
102.983333,0.33854,0.17764,0.33165
103.000000,0.13995,0.38710,-0.20945
103.016667,-0.74381,0.60220,0.09629
103.033333,-0.43375,0.06931,0.56246
103.050000,0.79411,-0.58223,-0.80796
103.066667,0.56488,-0.75611,-1.17203
103.083333,-0.90380,-0.61596,0.28906
103.100000,-1.10236,0.23805,0.79324
103.116667,0.52337,0.51683,0.06680
103.133333,0.99046,0.50082,0.11499
103.150000,0.11370,0.98113,0.49043
103.166667,0.27109,0.11688,-0.08388
103.183333,0.02687,-0.96785,-0.36528
103.200000,-0.68488,-0.73664,-0.37089
103.216667,-0.31829,-0.25901,-0.43206
103.233333,-0.14287,0.21897,0.28831
103.250000,0.01835,0.11527,0.42525
103.266667,0.26393,-0.08286,-0.24753
103.283333,-0.03537,0.54618,-0.07228
103.300000,0.17890,0.60652,0.35476
103.316667,0.36182,0.01113,0.17147
103.333333,0.11629,-0.33621,-0.10921
103.350000,-0.00112,-0.45352,-0.17694
103.366667,-0.23260,-0.30852,-0.22531
103.383333,-0.27765,-0.08988,0.01437
103.400000,-0.56648,0.27837,0.65951
103.416667,-0.47307,0.27351,0.15374
103.433333,0.90963,-0.21388,-1.14777
103.450000,1.06273,0.04254,-0.54226
103.466667,-0.31314,0.26122,0.94322
103.483333,-0.59619,-0.10308,0.51298
103.500000,-0.01726,0.22029,-0.51027
103.516667,0.11502,0.27307,0.35549
103.533333,-0.23318,-0.46392,0.86437
103.550000,-0.32770,-0.22720,-1.04485
103.566667,0.28507,0.11286,-1.23210
103.583333,0.74876,-0.71211,1.00767
103.600000,0.19302,-0.49970,0.77156
103.616667,-1.04476,1.18434,-0.96882
103.633333,-0.92502,1.33893,-0.49847
