time_hours,B_magnitude,He,Bz,E1,E2,MPS_LO
100.4250,79.9801,-42.5196,65.0773,85667.3,28822.2,2.9116e+06
100.4417,80.4498,-40.9208,66.4273,85784.9,28124.9,3.04993e+06
100.4583,79.5216,-43.1038,64.0078,84681.2,27151,3.04366e+06
100.4750,77.3809,-41.0566,62.8671,84740.9,26357.9,3.03201e+06
100.4917,76.4929,-40.9048,62.0209,83699.9,24888.4,3.14508e+06
100.5083,75.6835,-39.85,61.6027,82176.8,23688.9,3.18524e+06
100.5250,76.462,-39.8686,62.5482,82964.4,24881.4,3.51357e+06
100.5417,77.4578,-39.6091,63.7343,84371.8,25782.2,3.56737e+06
100.5583,78.6274,-40.9489,64.1384,84838.2,25722.8,3.48958e+06
100.5750,78.0815,-40.5008,63.6843,83475.6,25293,3.51658e+06
100.5917,77.163,-40.5356,62.7248,81379,25327.4,3.48514e+06
100.6083,76.7723,-41.7149,61.4231,79668.7,25373.8,3.14173e+06
100.6250,77.2384,-42.8209,61.0704,78882.1,25057.2,3.1402e+06
100.6417,77.4739,-42.5779,61.4768,79189.7,25615.1,3.21099e+06
100.6583,78.2294,-42.3804,62.4293,80086.2,26777.3,3.31716e+06
100.6750,77.8551,-41.4142,62.419,80033.3,27394.8,3.55317e+06
100.6917,77.3994,-41.5898,61.948,79396.5,27145.5,3.53129e+06
100.7083,76.77,-41.8707,61.0263,77335.8,26464,3.1485e+06
100.7250,76.9398,-42.4171,60.8027,75675.9,26762.3,2.98381e+06
100.7417,77.7389,-42.9485,61.2299,76137.1,27481.4,3.15375e+06
100.7583,78.0761,-43.6006,60.973,77549.5,28426.5,3.15244e+06
100.7750,78.3508,-43.9019,61.0548,78447.6,29280.2,3.08912e+06
100.7917,78.5089,-44.5716,60.8956,78241.8,29124.9,3.04516e+06
100.8083,77.9864,-44.0959,60.5899,77790.4,28882.9,3.0749e+06
100.8250,75.8484,-42.7995,58.9286,75933.8,28273.1,3.1442e+06
100.8417,74.94,-42.7151,58.0094,75841.3,28291.8,3.03494e+06
100.8583,73.8785,-43.4583,56.3321,76380.8,27931,3.21617e+06
100.8750,73.7179,-44.6768,55.183,77215.8,28072,3.27748e+06
100.8917,74.9819,-44.9033,56.3694,79494.4,28684.6,3.19173e+06
100.9083,77.6115,-45.9774,58.4879,82556.5,30059.7,3.16194e+06
100.9250,78.7655,-44.4125,60.6318,84925.3,31140.7,2.99775e+06
100.9417,79.4604,-42.736,62.3437,86237,32688.6,3.05697e+06
100.9583,77.5051,-42.3801,60.6197,84752.1,32475.9,3.2844e+06
100.9750,75.602,-42.8198,58.4989,84560.6,32175.2,3.23039e+06
100.9917,74.1023,-42.6076,56.9273,84883.8,30626.7,3.24422e+06
101.0083,73.9171,-42.3865,56.8982,85503.3,30202.9,3.09415e+06
101.0250,74.7342,-43.6989,56.8462,86587.6,31211.7,2.9936e+06
101.0417,77.0207,-44.8418,58.5335,89190.2,33224.9,3.0017e+06
101.0583,78.2119,-44.784,59.7277,91645.3,34392.8,2.96551e+06
101.0750,79.4625,-45.1017,60.8572,94091.2,35491.6,2.97095e+06
101.0917,79.7429,-45.3856,61.0124,94437.7,35648,3.02929e+06
101.1083,80.438,-45.313,61.7987,95411.8,36404.9,3.06759e+06
101.1250,81.461,-45.1862,62.8606,97066.8,37411.9,3.14837e+06
101.1417,81.9559,-44.7375,63.6121,98705.6,38348.3,3.04857e+06
101.1583,82.1974,-44.4894,63.9597,100642,38725.7,3.24859e+06
101.1750,82.3407,-44.4755,64.0994,102194,38991.2,3.20839e+06
101.1917,81.6809,-44.2888,63.4582,103078,38732.6,3.31965e+06
101.2083,81.0891,-44.1368,62.8836,104116,38234.8,3.29604e+06
101.2250,80.2902,-44.0191,61.9858,104784,37503.3,3.31668e+06
101.2417,79.5131,-44.5816,60.5887,104582,36227.9,3.30215e+06
101.2583,79.0971,-45.3024,59.5359,104109,34792.2,3.26494e+06
101.2750,79.1678,-45.9904,59.1686,103922,33721.4,3.20407e+06
101.2917,79.2175,-46.4708,58.7224,103653,32729.4,3.3036e+06
101.3083,79.3652,-47.8015,57.796,103069,31763.8,3.27048e+06
101.3250,78.7884,-48.1308,56.8574,102662,30936.2,3.19863e+06
101.3417,78.2644,-48.1125,56.2783,101593,29878.6,3.19268e+06
101.3583,78.5805,-48.7443,56.1661,100311,28451.9,3.13708e+06
101.3750,78.4911,-48.6926,55.9028,99521.9,27299.6,3.07972e+06
101.3917,78.8019,-48.9727,55.9173,99464.7,26711.4,3.16436e+06
101.4083,77.6291,-47.7183,55.4945,99201.1,26146.2,3.09984e+06
101.4250,75.7285,-45.7503,54.8218,97554.2,25091.6,3.10676e+06
101.4417,74.6615,-44.9933,54.2014,95239,23676.6,3.07922e+06
101.4583,74.233,-45.6588,53.1156,93824.2,22825.2,2.94936e+06
101.4750,73.7145,-45.1976,52.9201,93266.8,22283.8,3.02732e+06
101.4917,73.5259,-44.1729,53.3272,93236.9,22097.5,3.01388e+06
101.5083,74.8432,-44.6699,54.2568,94463.9,22521.7,2.92628e+06
101.5250,75.4767,-43.0027,56.2596,97353.4,23616.3,3.22847e+06
101.5417,76.1356,-43.2273,56.6196,99094.5,24433,3.36852e+06
101.5583,75.8757,-42.7777,56.4516,98159.8,24602.7,3.34216e+06
101.5750,76.1634,-43.4565,56.6105,97354.7,24001.7,3.34469e+06
101.5917,76.8963,-44.4228,57.0992,97174.6,23206.9,3.25358e+06
101.6083,77.859,-45.7051,56.7873,94435.5,21521,3.1694e+06
101.6250,76.7185,-43.7689,56.9627,91609.4,20344.8,3.19337e+06
101.6417,74.9502,-43.8911,54.7354,86457.4,18639.5,3.22284e+06
101.6583,73.2918,-43.8763,53.1222,80396.9,17077.6,3.07176e+06
101.6750,75.0798,-46.4064,53.3477,78583.3,17028.8,2.93403e+06
101.6917,77.2422,-49.7794,52.6825,78970.8,17232.4,2.7815e+06
101.7083,77.5794,-49.358,53.1583,78634.1,17146.4,2.84041e+06
101.7250,78.4117,-49.8419,54.0896,75752.6,16677.2,2.88941e+06
101.7417,79.0593,-51.5121,53.8185,71123.4,16211.1,3.07101e+06
101.7583,79.4374,-50.8852,54.7708,72827.1,16651.7,3.19721e+06
101.7750,79.1225,-48.3283,56.0587,76275.6,16802,3.31528e+06
101.7917,78.162,-47.8121,54.8665,72222.7,16088.7,3.27927e+06
101.8083,77.764,-47.3049,54.8789,67109.9,15601.6,3.10821e+06
101.8250,77.6282,-47.1122,55.0961,63611,15532.1,2.99848e+06
101.8417,77.2337,-47.8867,53.8909,61050.9,15448.8,2.96897e+06
101.8583,77.3029,-47.1867,54.5415,61552.6,15846.6,2.8332e+06
101.8750,78.0742,-46.5446,55.8844,64353.7,16307.2,2.94265e+06
101.8917,77.5148,-44.2892,57.0898,67013.8,16549.9,3.3448e+06
101.9083,77.2354,-43.4618,57.4999,65372.4,16671.4,3.50368e+06
101.9250,76.9637,-43.6069,57.0034,61539.3,16580.9,3.41557e+06
101.9417,76.4849,-43.5425,56.4065,59758.7,16691.4,3.32339e+06
101.9583,76.3984,-42.6972,56.8917,61270.5,16834.3,3.4489e+06
101.9750,76.5166,-42.8318,56.9752,61340.4,16908.3,3.48909e+06
101.9917,75.0548,-41.7597,56.1685,57385.9,16672.8,3.40369e+06
102.0083,73.0486,-41.0145,54.5699,52973.8,16477,3.40651e+06
102.0250,71.6416,-41.5496,52.609,49942,16222.9,3.33163e+06
102.0417,72.0599,-43.0481,51.9143,48248.3,16140.2,3.41235e+06
102.0583,72.9254,-43.7791,52.258,48229.8,16523.9,3.43612e+06
102.0750,73.9742,-43.4802,53.5378,49062.1,17109.3,3.41638e+06
102.0917,73.5173,-43.0075,53.4021,47850.4,17272.8,3.64902e+06
102.1083,73.4482,-43.493,52.9644,46723,17215.3,3.58736e+06
102.1250,73.2448,-43.4029,52.7573,46341.5,17416.5,3.74397e+06
102.1417,73.4249,-42.9189,53.2595,47043.1,17771.7,3.75182e+06
102.1583,73.1652,-42.4186,53.2504,46120.2,17681.1,3.74966e+06
102.1750,73.3693,-42.7107,53.3018,46024.9,17863.8,3.5957e+06
102.1917,73.0888,-42.7319,52.9596,45837.8,17949.8,3.60668e+06
102.2083,72.8852,-43.0638,52.4495,44664.9,17623.9,3.594e+06
102.2250,70.454,-43.172,49.5111,41949.9,16539.5,3.49251e+06
102.2417,67.9525,-42.8528,46.8938,39922.8,15707,3.51112e+06
102.2583,68.5861,-43.4983,47.0894,39835.8,15799.1,4.82267e+06
102.2750,68.0045,-45.1068,44.6752,38218.7,15358.6,4.81763e+06
102.2917,65.6111,-46.2769,40.2622,34567.4,14264.7,4.34562e+06
102.3083,67.7864,-46.587,42.7716,35201.5,14827.5,4.07532e+06
102.3250,69.7918,-48.1179,43.9512,36302,15327.2,3.73517e+06
102.3417,73.6525,-46.3457,50.7861,41259.6,17498.5,5.04808e+06
102.3583,76.0999,-45.7353,54.0055,43093.2,18230.7,5.73742e+06
102.3750,75.8773,-44.893,54.57,43576.8,18427.7,5.50821e+06
102.3917,75.9178,-44.271,55.3007,42312.4,18229.1,5.12173e+06
102.4083,77.7372,-44.0059,57.5336,43447.6,18668.9,4.53184e+06
102.4250,76.0079,-42.5227,56.7145,41739.4,17637.8,4.54293e+06
102.4417,82.2732,-41.4147,64.6006,47604.5,19537,4.41708e+06
102.4583,82.6698,-38.828,66.6904,56238.2,21445.2,2.4182e+06
102.4750,81.9229,-37.2298,66.6403,57783.5,21735.9,2.48773e+06
102.4917,81.2527,-34.0969,67.624,56655.1,21629.8,2.07075e+06
102.5083,78.155,-34.3201,64.6455,49499.6,19399.4,2.62381e+06
102.5250,80.0728,-33.7756,66.8229,53081.3,20414.2,2.37765e+06
102.5417,81.6571,-34.7388,67.7665,53325.5,21268.2,1.97256e+06
102.5583,83.7501,-35.0254,69.6825,59800.6,22785,1.88865e+06
102.5750,87.6045,-34.6968,73.9309,65877.7,23846.5,2.11851e+06
102.5917,88.3579,-33.3203,75.4828,74527.6,24220.9,1.92753e+06
102.6083,86.9201,-33.1928,74.1799,66998.9,23825.4,1.88842e+06
102.6250,85.3484,-34.3546,71.8149,59194.5,21483.5,1.78087e+06
102.6417,87.7264,-34.6238,74.0155,64964,22965.9,1.92268e+06
102.6583,85.572,-32.7985,72.6795,60444.7,22714.8,1.85171e+06
102.6750,78.6936,-30.5478,67.1961,67546.6,20185.6,2.00897e+06
102.6917,78.3592,-32.1663,65.9252,62160.5,20091.2,2.1673e+06
102.7083,80.7639,-35.9078,66.1062,54359,19602.3,1.85598e+06
102.7250,83.8963,-37.7043,68.2312,59886.7,20165.4,2.2081e+06
102.7417,84.6987,-38.4685,68.5414,65698,21037.7,2.09001e+06
102.7583,85.1758,-39.8618,68.0544,50657.9,19758.2,1.68321e+06
102.7750,86.5892,-39.4932,69.4931,55277.5,20305.3,1.94486e+06
102.7917,86.7414,-36.6055,71.1241,58882.6,20704.9,1.6344e+06
102.8083,90.1398,-36.9705,74.2115,74941.5,22412,2.09969e+06
102.8250,88.796,-37.8759,72.2112,53854,22231.2,1.48117e+06
102.8417,87.8702,-38.8639,70.8139,67346,23084.1,1.77907e+06
102.8583,87.6452,-39.6187,69.897,85216.7,22192.5,2.04356e+06
102.8750,88.319,-40.6525,69.8889,96158.2,22596.5,1.73361e+06
102.8917,88.195,-39.9564,70.4265,116833,23085.5,2.11883e+06
102.9083,89.1197,-37.9351,72.8079,172660,23809.6,2.9539e+06
102.9250,93.3189,-38.9144,77.0982,319271,27437.3,3.00288e+06
102.9417,94.7213,-38.6978,78.742,535313,31430.2,2.92444e+06
102.9583,94.4701,-38.711,78.1486,481742,33241.4,3.18886e+06
102.9750,97.2077,-40.2375,79.8913,600429,38195.8,3.2589e+06
102.9917,93.3733,-43.3577,73.9531,560341,40279.8,3.32244e+06
103.0083,92.1243,-44.1416,72.3054,396603,31623.8,3.38413e+06
103.0250,89.9666,-45.2758,68.9329,316895,30540.7,3.1115e+06
103.0417,90.4373,-44.8945,69.6978,223800,28398.8,2.81856e+06
103.0583,88.0463,-43.9414,67.749,281479,30115.4,3.31967e+06
103.0750,93.1595,-51.2074,68.2419,322969,27646.1,3.34188e+06
103.0917,96.26,-47.6582,73.8774,495524,31755.9,3.55443e+06
103.1083,99.8683,-45.4711,79.1098,501913,32935.1,3.83624e+06
103.1250,100.984,-46.7377,79.5772,457440,33811.5,3.85997e+06
103.1417,100.452,-46.1529,79.3703,535324,37020.2,3.62606e+06
103.1583,96.6712,-48.7979,73.3717,508580,33376.2,3.64729e+06
103.1750,96.7018,-51.1857,71.5477,336981,28216.2,3.75479e+06
103.1917,99.5095,-55.271,71.347,202017,28188.6,3.25528e+06
103.2083,99.2414,-53.8801,71.5404,247912,29156.3,3.27827e+06
103.2250,96.9039,-49.3948,72.0668,312105,30218.2,3.49046e+06
103.2417,100.417,-51.4534,74.5775,377049,31526,3.52724e+06
103.2583,99.5533,-48.623,75.4202,381703,33244,3.92651e+06
103.2750,99.3716,-47.4381,76.1099,378708,38789.5,3.83768e+06
103.2917,100.063,-49.064,75.6609,412004,40494.5,3.83237e+06
103.3083,99.9457,-48.5158,75.7015,441682,39108,3.75893e+06
103.3250,98.8776,-48.5915,74.1558,493331,39232.1,3.66099e+06
103.3417,98.0985,-49.1605,72.7236,382339,35736,3.60556e+06
103.3583,97.4906,-48.8211,72.379,429594,36701.7,3.51963e+06
103.3750,97.596,-49.7527,71.7687,432770,34334.9,3.77889e+06
103.3917,97.8817,-51.0893,70.7786,361382,33393.4,3.50862e+06
103.4083,97.3975,-52.3111,69.1726,399238,33266.7,3.54495e+06
103.4250,97.7306,-55.098,67.4059,332012,32410.3,3.49389e+06
103.4417,98.2884,-57.9285,65.6056,275280,31119.8,3.37847e+06
103.4583,98.5247,-60.886,63.5082,211710,30021.1,3.10694e+06
103.4750,97.6071,-59.8624,63.6987,213650,30402.4,2.95074e+06
103.4917,96.9244,-59.1339,63.3221,254953,30450,2.9119e+06
103.5083,97.0843,-61.2357,61.6721,204624,30301.2,2.76821e+06
103.5250,96.4909,-61.4703,60.9523,194345,30720.4,3.07365e+06
103.5417,95.1449,-57.6717,62.9691,244575,32175.4,3.25907e+06
103.5583,95.1869,-56.6615,63.8218,262145,32176.3,3.39798e+06
103.5750,93.2689,-56.972,61.5155,221564,31085.7,3.6263e+06
103.5917,92.7484,-57.9076,60.1102,172167,31506.3,3.02419e+06
103.6083,93.3809,-58.216,60.4442,160887,32705.2,2.98691e+06
103.6250,93.0714,-57.4665,60.5437,163365,33114.3,2.8749e+06
103.6417,92.6759,-57.5349,59.7749,134617,32654.6,3.0633e+06
103.6583,92.5491,-56.4512,60.6307,134298,33651.7,3.17586e+06
103.6750,92.0272,-54.7936,61.5265,153726,33907.4,3.69972e+06
103.6917,91.3878,-53.5531,61.8606,151750,34372.5,3.79891e+06
103.7083,92.0607,-53.2593,62.6057,138056,34581.1,3.81575e+06
103.7250,92.0194,-53.4085,62.2392,135510,35042.1,3.76884e+06
103.7417,91.2201,-53.7791,60.9875,121745,34652.3,3.54059e+06
103.7583,90.6884,-54.5132,59.7202,108280,33852.1,3.09037e+06
103.7750,90.469,-55.4168,58.4677,103776,33432.3,3.16042e+06
103.7917,91.9902,-57.3033,58.4765,91229.8,31812.8,3.12977e+06
103.8083,90.6163,-55.4744,58.7827,92879.8,31814.3,3.30197e+06
103.8250,90.0337,-53.281,60.352,95239.8,32072.2,3.50455e+06
103.8417,89.539,-53.2093,59.7767,85854.9,31543.9,3.61616e+06
103.8583,88.8777,-54.0948,58.2314,76957.2,31100.5,3.4488e+06
103.8750,88.6227,-54.7918,57.3776,73372,29783.1,3.48559e+06
103.8917,87.6774,-53.8908,57.0904,70483.7,28476.1,3.66172e+06
103.9083,88.3927,-55.0584,56.7499,68057.1,28277.1,3.49244e+06
103.9250,89.1923,-55.9339,56.8444,66801.1,27503,3.36655e+06
103.9417,91.3707,-58.0393,57.4702,67385.1,27764.4,3.30932e+06
103.9583,91.8167,-58.9969,57.0699,67055.3,27224.3,3.2816e+06
103.9750,91.8949,-59.7104,56.348,67766.2,27051.8,3.3364e+06
103.9917,90.643,-59.4143,54.955,67395,27195,3.20702e+06
104.0083,89.7016,-59.2514,53.9001,67546.3,26503.7,3.20681e+06
104.0250,87.568,-58.3101,52.0315,67026.8,24817.2,3.17023e+06
104.0417,87.1693,-58.4424,51.3258,66706.7,24613.6,3.17955e+06
104.0583,85.7415,-56.7437,51.3459,66892.5,24413.7,3.22854e+06
104.0750,84.1083,-55.4169,50.626,66209.8,23373.6,3.13093e+06
104.0917,83.5872,-54.8534,50.4917,65984.8,22985.1,3.18474e+06
104.1083,81.1551,-52.5324,49.7131,65846.7,22349.4,3.24115e+06
104.1250,82.6079,-54.7322,49.2375,66765.7,22297.2,3.16341e+06
104.1417,85.016,-57.8949,48.8863,66321.8,22383.6,3.27127e+06
104.1583,86.5857,-58.6317,50.0786,67320.1,22756.7,3.30472e+06
104.1750,89.9583,-62.8299,49.7471,67659,22408.5,3.22509e+06
104.1917,91.4373,-65.0652,49.1051,67600.5,22386.3,3.54327e+06
104.2083,94.8475,-68.8383,49.2265,68216.3,22509.1,3.29148e+06
104.2250,94.9977,-68.2162,50.1809,70246.9,23024.2,3.14558e+06
104.2417,95.8526,-68.9681,50.4112,70112.5,23267.4,3.11088e+06
104.2583,97.6503,-71.097,50.2382,70373.3,23584.5,3.1943e+06
104.2750,97.2171,-69.123,51.8694,73003.2,23954.2,3.28271e+06
104.2917,95.8164,-68.8,50.4224,73978.9,23816.4,3.24655e+06
104.3083,93.4986,-67.0574,49.2439,72827.5,23314.6,3.30157e+06
104.3250,93.4498,-68.0027,47.9516,72068.9,23411.8,3.41087e+06
104.3417,93.8788,-68.4296,47.9476,72454.5,23378.5,3.44465e+06
104.3583,93.1059,-68.7242,46.396,69811.5,22262.5,3.37326e+06
104.3750,94.693,-70.4212,46.4386,68726.6,22309.8,3.26377e+06
104.3917,95.2076,-71.5339,45.6393,68456.3,22174.7,3.27834e+06
104.4083,91.7029,-68.6191,44.1988,68443.4,21728.8,3.32711e+06
104.4250,88.2177,-65.4901,43.0545,66969.1,21143,3.29346e+06
104.4417,85.3051,-62.5339,42.6202,66408.8,20773.4,3.34876e+06
104.4583,84.0113,-61.3436,42.3078,65744.6,20899.2,3.31741e+06
104.4750,84.0308,-61.2637,42.3168,65802.4,21144.5,3.33583e+06
104.4917,84.6878,-62.6122,41.5847,65379.7,21093.6,3.27927e+06
104.5083,86.2275,-64.226,41.7429,65195.7,21257,3.11277e+06
104.5250,88.2322,-65.9076,42.385,65049.2,21434.7,3.10209e+06
104.5417,88.7627,-66.0975,42.7851,65631.2,21788.7,4.22568e+06
104.5583,88.2305,-65.5047,42.6815,65863.3,21649.5,5.21262e+06
104.5750,88.5189,-65.7185,42.6487,65631.8,21230,5.19285e+06
104.5917,88.5123,-65.5988,42.6507,65283.7,21320.2,5.89507e+06
104.6083,88.4884,-65.3986,42.8175,64505.3,21395.2,7.05688e+06
104.6250,87.1249,-63.8436,42.809,65249.3,21293.3,6.99041e+06
104.6417,86.6436,-63.3663,42.7801,65916.8,21052.7,7.20775e+06
104.6583,84.9772,-62.3505,41.6985,64539.5,20461.8,7.15718e+06
104.6750,83.9824,-61.4249,41.3623,64427,20178.7,7.48454e+06
104.6917,82.9938,-60.6788,40.9362,63526.5,19607.1,7.37382e+06
104.7083,82.7705,-60.702,40.4924,62669.7,19150,7.29781e+06
104.7250,84.2263,-62.282,40.5394,62053.8,19068.1,6.74719e+06
104.7417,84.7858,-63.2755,40.0665,61585.2,18656.9,6.38204e+06
104.7583,84.5156,-63.4812,39.331,60556.8,18162.3,6.25683e+06
104.7750,83.8325,-62.8652,39.1545,59477.8,17752.1,5.64668e+06
104.7917,84.4293,-63.8529,38.6416,58632.3,17371.9,5.46915e+06
104.8083,86.439,-65.9902,38.5815,57844.3,17105.3,5.07937e+06
104.8250,86.2921,-66.1685,38.0354,56848.5,16564.3,4.90577e+06
104.8417,86.7452,-66.653,38.0553,57269.2,16546,5.14852e+06
104.8583,87.5276,-67.6509,37.791,56744.4,16630.5,5.15089e+06
104.8750,88.3003,-68.2738,37.9082,56685.7,16726.1,5.28607e+06
104.8917,88.7088,-69.1541,37.2105,55433.7,16421.9,6.14333e+06
104.9083,90.3831,-70.6156,37.6135,56050.2,16420.6,7.09067e+06
104.9250,90.818,-70.9163,37.7873,57455.8,16639.6,6.82265e+06
104.9417,90.6681,-70.8707,37.4663,56642.6,16593.7,6.55238e+06
104.9583,90.2994,-70.522,37.3546,55988.4,16736.7,6.55782e+06
104.9750,91.0637,-71.3082,37.4466,56451.2,17035.6,5.96063e+06
104.9917,91.2851,-71.6424,37.1834,56070.4,16908.3,5.53228e+06
105.0083,91.3797,-71.8123,37.0152,55666.3,16522.4,5.37906e+06
105.0250,91.2533,-71.86,36.6928,54711.6,16227.9,5.35427e+06
105.0417,89.6177,-70.5219,36.0523,53871.4,16047.8,5.40195e+06
105.0583,88.2733,-69.1501,35.9796,53608.7,16123.7,5.27303e+06
105.0750,87.0111,-67.9472,35.7234,52670.9,15920.2,5.79667e+06
105.0917,87.0459,-68.144,35.4229,51887.4,15621,6.03268e+06
105.1083,87.1153,-68.4226,35.0195,51739.3,15551,6.24991e+06
105.1250,87.8028,-68.9911,35.3176,51905.9,15719.6,6.04132e+06
105.1417,89.2708,-70.6549,35.0657,50641,15526.6,5.90568e+06
105.1583,89.8256,-71.3852,34.8,50241.1,15020.1,5.74791e+06
105.1750,90.2728,-71.9874,34.5186,49252,14375.3,5.69298e+06
105.1917,91.5142,-73.1628,34.7347,48823.1,14299.6,5.51111e+06
105.2083,91.7877,-73.5059,34.6116,47967.2,14311.5,5.40499e+06
105.2250,91.1296,-73.3095,33.7513,46117,13753.5,5.36951e+06
105.2417,91.5756,-73.9897,33.4099,45867.5,13173.9,5.37455e+06
105.2583,92.2033,-74.4711,33.5591,45649.7,12779.3,5.15893e+06
105.2750,92.1474,-74.2666,33.8209,45943.2,12978.7,4.9358e+06
105.2917,91.3495,-73.7406,33.3248,44841.9,12846.7,4.91933e+06
105.3083,90.2456,-72.8223,32.9045,44107.6,12438.3,4.93135e+06
105.3250,89.5709,-72.134,32.8351,43507.3,12093.4,5.02626e+06
105.3417,89.5801,-72.1667,32.7614,43185,11944.3,4.98169e+06
105.3583,89.853,-72.5647,32.5383,42796.3,11919.1,5.07357e+06
105.3750,90.4892,-73.1919,32.5476,42684.5,11800.9,5.39225e+06
105.3917,90.4278,-73.1637,32.4438,41834.1,11358.5,5.36702e+06
105.4083,90.9814,-73.8341,32.2347,39986.2,11165,5.24016e+06
105.4250,92.0952,-75.0259,32.1114,39100.5,10760.3,5.18482e+06
105.4417,93.4125,-76.2314,32.301,37024,9566.05,5.09938e+06
105.4583,94.0364,-76.8457,32.2982,32751.1,7787.95,5.43558e+06
105.4750,94.8716,-77.5881,32.4211,24196.3,6016.31,5.65763e+06
105.4917,96.0613,-78.5532,32.7941,24818.5,6106.9,5.84759e+06
105.5083,97.4067,-79.6735,33.1741,22704,5527.6,5.95501e+06
105.5250,99.2785,-81.4644,33.336,17882.3,4051.66,5.4473e+06
105.5417,101.237,-83.4523,33.3089,13612.9,3061.73,4.75355e+06
105.5583,103.02,-85.09,33.56,12173.7,2613.92,4.58371e+06
105.5750,104.31,-86.1939,33.8593,9794.09,2068,4.58485e+06
105.5917,104.49,-86.4376,33.7012,8584.92,1753.74,4.29441e+06
105.6083,104.078,-86.1121,33.4624,10045.7,2081.99,4.31602e+06
105.6250,103.862,-85.9008,33.4172,9644.13,2025,4.52849e+06
105.6417,103.446,-85.51,33.2865,8625.73,1796.43,4.67109e+06
105.6583,103.457,-85.5461,33.1615,8752.67,1896.12,4.73722e+06
105.6750,105.201,-87.2058,33.3132,8457.92,1744.19,4.1457e+06
105.6917,107.315,-89.1994,33.5332,7298.17,1427.75,3.62169e+06
105.7083,108.137,-90.0113,33.4946,6312.18,1229.88,3.53338e+06
105.7250,107.969,-89.9873,33.2267,5542.25,1071.11,3.49496e+06
105.7417,108.658,-90.8789,32.8515,4396.23,859.07,3.41328e+06
105.7583,110.023,-92.1719,32.9348,3329.05,684.955,3.37049e+06
105.7750,110.726,-92.9247,32.7898,3504,666.134,3.39499e+06
105.7917,110.896,-93.1864,32.6018,3358.64,628.767,3.43438e+06
105.8083,112.494,-94.7552,32.6043,3193.08,542.217,3.48079e+06
105.8250,112.823,-95.135,32.448,3066.2,523.629,3.51704e+06
105.8417,112.4,-94.821,32.2311,2839.65,525.569,3.54867e+06
105.8583,112.655,-95.2752,31.7458,3018.33,547.254,3.8521e+06
105.8750,109.444,-92.6446,30.377,1529.73,291.795,4.09542e+06
105.8917,111.763,-94.6544,30.455,902.102,161.371,4.0405e+06
105.9083,113.013,-96.4154,29.4181,1076.96,315.543,3.90931e+06
105.9250,114.356,-97.7026,29.8674,4304.83,678.489,3.99528e+06
105.9417,116.203,-99.1507,30.5868,2340.19,445.09,4.05348e+06
105.9583,117.202,-100.454,30.1184,1660.51,339.438,4.1436e+06
105.9750,116.369,-99.3583,30.0926,3810.24,459.985,4.17491e+06
105.9917,117.064,-101.327,27.0364,5923.53,587.678,4.61397e+06
106.0083,120.382,-104.746,27.3438,2304.64,190.063,4.51191e+06
106.0250,121.937,-107.36,25.3137,1082.47,115.03,4.51803e+06
106.0417,113.426,-97.5769,27.3195,10021.6,1314.94,4.88217e+06
106.0583,111.662,-94.6192,29.3058,16991.9,2205.18,4.89277e+06
106.0750,106.964,-88.5572,31.0879,26492.4,3257.21,2.80022e+06
106.0917,107.376,-88.0083,31.8261,14773.3,2166.16,2.92614e+06
106.1083,104.021,-84.488,32.2505,24466.1,2946.07,2.63629e+06
106.1250,101.411,-82.1016,32.016,38076.9,3927.9,3.22024e+06
106.1417,97.8441,-79.2385,31.1893,59137.6,6585.9,3.08048e+06
106.1583,97.6414,-79.5593,30.3951,62379.6,7543.76,3.24373e+06
106.1750,97.0539,-78.7164,31.0725,76174.4,9326.91,3.18903e+06
106.1917,96.447,-77.013,32.4017,75019.4,9751.63,3.17497e+06
106.2083,92.7173,-70.2689,36.5468,83896.7,11185.3,3.49664e+06
106.2250,96.4823,-77.2606,29.8555,32398.5,4868.27,3.56084e+06
106.2417,95.9488,-76.2128,31.2323,37087,5606.03,3.46713e+06
106.2583,94.0237,-73.0753,34.183,67507.5,8658.89,3.73655e+06
106.2750,94.5038,-73.7589,34.7345,76525.2,12301.5,3.97299e+06
106.2917,94.3864,-72.7937,36.2093,82533.6,13342.4,3.95713e+06
106.3083,93.5003,-72.3944,35.604,96380.3,12051.1,3.63771e+06
106.3250,92.9545,-71.5122,36.1569,116783,11391.8,3.7284e+06
106.3417,92.1157,-71.0066,35.8398,121010,12127,3.98996e+06
106.3583,91.6881,-71.1462,35.1799,110749,11748,4.33922e+06
106.3750,93.0661,-73.0478,34.4953,96669.5,9561.3,4.03901e+06
106.3917,92.6813,-73.1941,33.6389,96489.1,8660.03,4.05277e+06
106.4083,93.9348,-74.8469,32.9098,89967,7958.13,3.99813e+06
106.4250,95.7751,-78.5744,29.3997,54842.4,6769.83,4.7159e+06
106.4417,95.2395,-78.1283,29.5083,42851.8,6874.24,5.01217e+06
106.4583,94.7338,-77.0839,30.5036,45027.4,7024.65,5.07601e+06
106.4750,95.0301,-76.1576,32.2255,44436.7,7367.97,4.52442e+06
106.4917,95.2991,-75.5427,33.4438,40960.9,7388.46,4.72209e+06
106.5083,95.6435,-75.0588,34.7093,36931.4,7516.09,4.83283e+06
106.5250,96.766,-75.1989,35.9508,32728.2,7377.63,4.97547e+06
106.5417,97.4258,-75.5589,36.6659,29142.2,6305.79,4.80528e+06
