time (hours),Bz,B magnitude,Solar Wind Speed (km/s),proton density
9.016667,-0.241688,3.068563,433.381253,3.143637
9.033333,-0.288437,3.117438,433.631245,3.174778
9.050000,-0.423562,3.116563,434.586867,3.055347
9.066667,-0.141937,3.094688,434.575632,3.109844
9.083333,-0.386375,3.089375,434.021874,3.068106
9.100000,-0.373187,3.040188,432.989051,3.141703
9.116667,-0.489375,3.134750,432.604680,3.259195
9.133333,-0.491688,3.258187,433.214063,3.246586
9.150000,-0.769125,3.151812,433.785634,3.195597
9.166667,-0.687250,3.202437,433.945951,3.179791
9.183333,-1.268187,3.135250,434.320633,3.238491
9.200000,-1.476125,3.158000,436.815931,2.907319
9.216667,-0.894813,3.266562,433.483126,3.239550
9.233333,-0.619875,3.305875,433.323444,3.103756
9.250000,-0.777125,3.200438,433.426556,3.249444
9.266667,-0.101938,3.185625,434.463131,3.255931
9.283333,-0.744625,3.173062,434.274690,3.257619
9.300000,-0.331125,3.265500,432.493445,3.054306
9.316667,-0.176375,3.156750,433.389997,3.195459
9.333333,0.464562,3.107813,431.652804,3.218761
9.350000,-0.238125,3.137875,432.466869,3.141277
9.366667,-0.519813,3.122875,433.685929,3.040603
9.383333,-0.292063,3.124187,433.737499,2.996634
9.400000,-0.460125,3.212250,433.206568,2.936794
9.416667,0.914188,3.101500,432.250622,2.911000
9.433333,0.401687,3.009750,432.553438,3.053584
9.450000,-0.937312,2.908750,432.681251,3.052209
9.466667,-1.098000,3.066750,432.595305,3.221959
9.483333,-0.872312,3.011000,432.764051,3.045888
9.500000,-0.835563,2.849062,437.276250,3.328919
9.516667,-1.572250,2.933375,438.063746,3.152481
9.533333,-1.836562,3.093813,441.860000,3.232784
9.550000,-1.980375,3.073500,439.693439,3.091175
9.566667,-1.923500,3.063938,439.868428,3.158534
9.583333,-1.933688,3.154937,441.580929,3.121591
9.600000,-2.252625,3.105938,440.250616,3.249016
9.616667,-2.080937,2.956813,438.100000,3.255234
9.633333,-1.956625,3.089438,436.034375,3.243788
9.650000,-1.970563,3.090625,435.312496,3.281287
9.666667,-2.546500,3.087000,436.127341,3.315856
9.683333,-2.211813,3.056750,436.928899,3.387294
9.700000,-2.170687,3.090312,437.858427,3.434333
9.716667,-1.590813,3.078250,438.716868,3.424442
9.733333,-2.487375,3.082188,437.870010,3.404294
9.750000,-2.259937,3.048750,434.689056,3.352947
9.766667,-2.395188,3.055500,432.783744,3.478719
9.783333,-2.281750,3.011500,436.796243,3.497281
9.800000,-2.116125,3.043000,438.660933,3.515844
9.816667,-2.382187,2.949563,438.089072,3.580475
9.833333,-1.599188,3.055625,438.887498,3.440616
9.850000,-1.604250,3.088000,438.805008,3.386700
9.866667,-1.824563,3.042062,439.155632,3.371700
9.883333,-1.414437,3.078562,438.234372,3.320006
9.900000,-0.788375,3.090750,436.951871,3.208234
9.916667,-0.431000,3.062313,436.717496,3.131477
9.933333,-0.669437,3.035312,437.226560,3.119430
9.950000,-0.241875,3.117875,436.972504,3.048550
9.966667,-0.070187,3.087312,435.522194,2.979719
9.983333,-0.011125,3.026750,434.686571,3.023150
10.000000,0.113812,2.966625,433.234993,2.772150
10.016667,0.367125,2.756875,434.480940,3.112181
10.033333,0.492625,2.853250,432.176576,2.861634
10.050000,0.761937,2.820000,432.373443,2.832666
10.066667,0.817625,2.703500,433.630634,2.977969
10.083333,0.209250,2.719063,433.760010,3.137888
10.100000,0.412437,2.988563,434.556876,2.964309
10.116667,0.198250,2.945312,435.390941,2.995097
10.133333,0.264375,2.727375,433.838435,2.845678
10.150000,0.089625,2.672625,433.398742,2.861344
10.166667,-0.092437,2.641250,432.799684,2.936525
10.183333,-0.362750,2.697313,432.513753,2.970181
10.200000,-0.993687,3.007438,433.284382,2.999606
10.216667,0.208375,3.050000,433.068290,2.991617
10.233333,-0.377437,3.106687,431.863599,3.009664
10.250000,-0.466625,3.038625,431.001252,3.039206
10.266667,-0.649813,3.120250,431.145000,3.091316
10.283333,-0.850438,3.022312,430.907804,3.074150
10.300000,-0.758063,3.086750,432.487186,3.115944
10.316667,-0.842500,3.060875,431.202816,3.108256
10.333333,-0.517250,3.119500,432.165928,3.122862
10.350000,-0.985750,3.101687,432.928113,3.117650
10.366667,-1.067188,3.139562,434.089064,3.101869
10.383333,-1.016562,3.095062,435.371883,2.989916
10.400000,-1.043125,3.125875,433.692806,3.102116
10.416667,-1.086438,3.131250,432.704988,3.046081
10.433333,-1.095125,3.096312,434.900307,2.834569
10.450000,-0.750437,3.088812,435.448750,2.835741
10.466667,0.104563,3.043750,432.875629,3.022013
10.483333,0.064250,3.191250,431.182509,3.019450
10.500000,-0.189188,3.177250,431.139388,2.809764
10.516667,0.104875,3.244312,431.332507,2.751311
10.533333,0.505187,3.229125,430.037179,2.716912
10.550000,0.182937,3.216625,430.209693,2.793647
10.566667,-0.028500,3.239625,430.966261,2.779000
10.583333,-0.516437,3.232500,430.553759,2.500000
10.600000,0.105187,3.233250,430.730313,2.682463
10.616667,1.018125,3.248500,431.306878,2.779419
10.633333,0.873125,3.232438,433.956886,2.498466
10.650000,1.330563,3.208375,431.406882,2.392800
10.666667,1.904312,3.156313,430.136574,2.445028
10.683333,1.812625,3.174187,431.291873,2.775281
10.700000,1.488687,3.205750,431.649675,2.848931
10.716667,0.343063,3.166312,431.480932,2.665416
10.733333,-0.185750,3.249187,432.605623,2.687778
10.750000,0.743062,3.204250,435.233746,2.745797
10.766667,1.452625,3.061687,436.960157,2.553075
10.783333,1.148563,3.189188,434.227351,2.471325
10.800000,0.445938,2.954000,432.503134,2.444075
10.816667,0.120438,3.162000,435.137492,2.661097
10.833333,0.466250,3.153188,431.828135,2.628125
10.850000,-0.161687,3.086062,434.771871,2.712875
10.866667,-0.464937,3.111500,435.848761,2.740169
10.883333,-0.379375,3.097500,438.101564,2.683722
10.900000,-0.719375,3.093875,436.015631,2.853269
10.916667,-0.629500,3.076750,434.852824,2.838969
10.933333,-1.033750,3.106500,434.355006,2.820228
10.950000,-0.799437,2.971563,435.246877,2.750253
10.966667,-2.051687,3.012250,436.240944,2.997925
10.983333,-0.834437,3.014562,433.587817,3.044847
11.000000,-1.015000,3.102625,431.000628,2.859819
11.016667,-0.907000,3.164500,431.999698,2.854906
11.033333,-1.587625,3.160125,432.576260,2.678782
11.050000,-0.177688,3.298187,433.295008,2.678388
11.066667,0.480750,3.410312,430.182510,2.677994
11.083333,0.306937,3.432375,428.914056,2.677601
11.100000,-0.057000,3.471313,428.975614,2.677207
11.116667,-0.058500,3.426750,426.744388,2.676813
11.133333,-0.180500,3.497938,425.818136,2.770688
11.150000,0.204937,3.453500,425.451559,2.628694
11.166667,0.046500,3.489562,425.251554,2.658178
11.183333,-0.006000,3.521250,424.642195,2.727272
11.200000,0.009437,3.487000,424.584076,2.777728
11.216667,-0.100625,3.484625,424.521576,2.795081
11.233333,-0.053438,3.471625,422.374698,2.832691
11.250000,0.062375,3.520625,421.427814,2.896909
11.266667,0.007813,3.409750,422.525930,2.909737
11.283333,0.093000,3.487687,422.249368,2.853197
11.300000,0.017250,3.505125,420.835622,2.783550
11.316667,0.100062,3.452437,419.731406,2.734575
11.333333,-0.125625,3.574375,420.851711,2.825325
11.350000,-0.016375,3.472875,421.864675,2.916731
11.366667,0.083938,3.478375,421.881566,3.008725
11.383333,-0.113250,3.510000,421.028438,2.946475
11.400000,-0.190562,3.517625,421.960623,3.076078
11.416667,-0.160937,3.514375,421.747814,3.002709
11.433333,-0.246000,3.512687,421.502510,3.075506
11.450000,-0.262438,3.518250,421.241569,2.989856
11.466667,-0.318125,3.416438,421.442186,3.001528
11.483333,-0.351938,3.443875,421.506881,3.034931
11.500000,-0.386375,3.465563,421.391566,3.057491
11.516667,-0.339813,3.413187,421.236871,3.062506
11.533333,-0.349625,3.312437,421.111875,3.051156
11.550000,-0.394563,3.302625,420.931561,3.050406
11.566667,-0.412500,3.325563,420.761863,3.051316
11.583333,-0.412438,3.325187,421.012180,3.064694
11.600000,-0.455000,3.336125,420.609053,3.029100
11.616667,-0.510938,3.389125,421.116246,3.022613
11.633333,-0.529313,3.250688,421.364370,3.066544
11.650000,-0.608812,3.327125,421.195627,3.133856
11.666667,-0.664563,3.394000,420.329054,3.053903
11.683333,-0.628063,3.216437,422.534991,2.886184
11.700000,-0.708188,3.355813,422.444364,3.133887
11.716667,-0.748000,3.503750,421.487819,3.222712
11.733333,-0.779812,3.456125,420.507195,3.101494
11.750000,-1.248688,3.640625,422.695310,3.021836
11.766667,-1.261000,3.541187,424.127176,2.999945
11.783333,-1.566125,3.534562,424.239686,3.026594
11.800000,-1.329063,3.438187,424.304379,3.084597
11.816667,-1.415875,3.464563,423.367807,2.991875
11.833333,-1.410125,3.505250,422.954375,2.866878
11.850000,-1.317750,3.553937,423.919052,3.144316
11.866667,-1.252625,3.371937,424.038598,3.243839
11.883333,-1.278938,3.334313,423.490154,3.097073
11.900000,-1.224750,3.352063,423.027804,2.958597
11.916667,-1.369500,3.381125,425.062192,3.060503
11.933333,-1.640438,3.543313,424.042494,3.037709
11.950000,-1.618875,3.511375,424.014373,3.106719
11.966667,-1.609125,3.547250,423.030000,3.006328
11.983333,-1.642625,3.530500,423.950322,3.039906
12.000000,-1.546313,3.478875,423.501247,3.072456
12.016667,-1.562125,3.657063,422.349067,3.010016
12.033333,-1.468188,3.540500,422.139687,2.967403
12.050000,-1.132000,3.486375,421.806864,3.068981
12.066667,-1.032125,3.443000,420.891559,3.152412
12.083333,-0.968688,3.487250,420.662500,3.140700
12.100000,-1.455750,3.472188,421.347813,3.132225
12.116667,-1.265313,3.506312,421.794688,2.987425
12.133333,-0.834063,3.565000,420.536868,3.074206
12.150000,-0.817125,3.360937,420.913756,3.024913
12.166667,-0.700562,3.428312,422.076549,3.074144
12.183333,-1.092688,3.475063,421.073445,3.039456
12.200000,-1.410625,3.469875,422.662176,3.114425
12.216667,-1.180750,3.509937,421.345004,3.095806
12.233333,-1.441500,3.546125,422.320012,3.160900
12.250000,-1.407188,3.507938,422.130951,3.116028
12.266667,-1.202875,3.486500,423.324378,2.964406
12.283333,-1.404188,3.532188,423.656252,3.022828
12.300000,-1.340000,3.544437,422.753134,3.157612
12.316667,-1.455687,3.452500,422.368755,3.166612
12.333333,-1.656688,3.550250,423.839683,3.108430
12.350000,-1.669313,3.545313,424.702806,3.064883
12.366667,-1.783000,3.715875,422.923439,3.070822
12.383333,-1.854187,3.783688,423.062507,3.137912
12.400000,-1.851625,3.716875,422.440625,3.050808
12.416667,-1.913875,3.780500,423.565627,3.085058
12.433333,-1.845750,3.723187,424.521881,3.119308
12.450000,-1.884937,3.786625,425.478135,3.153558
12.466667,-1.805062,3.577125,427.494699,3.272241
12.483333,-1.940187,3.498375,426.071555,3.096834
12.500000,-1.835375,3.566875,428.488748,3.298584
12.516667,-1.919438,3.688500,427.697497,3.198697
12.533333,-1.946938,3.669562,426.748754,3.153847
12.550000,-1.848562,3.619375,426.575933,3.145519
12.566667,-1.770000,3.421937,427.222811,3.260153
12.583333,-1.885437,3.573188,427.054068,3.309841
12.600000,-1.789812,3.514500,425.988436,3.243231
12.616667,-1.761813,3.602812,425.574368,3.190703
12.633333,-1.691563,3.410000,425.314679,3.139375
12.650000,-1.664500,3.470188,424.606555,3.246006
12.666667,-1.601938,3.495250,423.153441,3.101866
12.683333,-1.706125,3.520250,423.283750,3.299819
12.700000,-1.634250,3.482438,423.213758,3.143816
12.716667,-1.321937,3.395438,420.026263,3.330284
12.733333,-1.145063,2.802500,414.926567,3.650788
12.750000,-1.207000,3.255000,418.206879,3.510922
12.766667,-1.133500,3.125750,420.699073,3.533375
12.783333,-1.190938,3.168437,421.243135,3.562831
12.800000,-0.199687,3.212312,420.629995,3.477181
12.816667,-1.270063,3.030563,422.823425,3.475713
12.833333,-0.720188,3.126500,423.678746,3.451141
12.850000,-0.346250,3.239000,422.422500,3.388609
12.866667,-0.423312,3.314187,420.756874,3.365184
12.883333,-0.330188,3.405687,419.463443,3.405616
12.900000,-0.335250,3.429562,419.891875,3.462934
12.916667,-0.440750,3.276125,420.401237,3.329328
12.933333,-0.686625,3.382000,423.859060,3.293391
12.950000,-0.833625,3.272500,422.272823,3.484941
12.966667,-1.068625,3.452313,420.659373,3.488336
12.983333,-1.705875,3.272187,423.640630,3.462398
13.000000,-1.539000,3.437250,426.621888,3.436460
13.016667,-1.346188,3.512062,421.806865,3.410523
13.033333,-1.295625,3.415750,420.102196,3.399481
13.050000,-1.176750,3.551375,420.580009,3.363387
13.066667,-1.097563,3.688313,419.819689,3.414083
13.083333,-0.890563,3.565625,419.683744,3.505630
13.100000,-0.585125,3.680687,420.772803,3.390866
13.116667,0.082063,3.465313,420.200928,3.361803
13.133333,0.386563,3.454875,417.293741,3.504384
13.150000,0.373563,3.479063,416.575617,3.553041
13.166667,0.859000,3.453500,419.841869,3.466022
13.183333,0.473438,3.547187,421.349377,3.201356
13.200000,0.638188,3.501625,420.782179,3.328700
13.216667,0.409875,3.578063,418.421560,3.188581
13.233333,0.464125,3.477563,419.558437,3.519216
13.250000,0.438438,3.565438,421.311558,3.177684
13.266667,0.570688,3.442500,419.829387,3.417331
13.283333,0.621125,3.449312,418.581569,3.402969
13.300000,0.404125,3.295375,420.090944,3.436047
13.316667,0.427000,3.320437,419.211559,3.400538
13.333333,0.673437,3.347062,418.975313,3.458719
13.350000,-0.106687,3.324250,418.162189,3.496366
13.366667,-0.011000,3.403125,418.211873,3.445187
13.383333,0.314000,3.401938,418.619683,3.327391
13.400000,0.485750,3.375188,420.124998,3.314291
13.416667,0.868500,3.128625,423.394686,3.420066
13.433333,1.085437,3.204875,424.562801,3.406678
13.450000,1.298375,3.155625,424.074991,3.360653
13.466667,0.037688,3.382125,423.268760,3.367466
13.483333,0.178375,3.342625,419.611560,3.413609
13.500000,0.583188,3.312938,419.840007,3.272981
13.516667,0.620750,3.348188,420.439992,3.314419
13.533333,0.569125,3.439562,419.526555,3.290334
13.550000,0.357375,3.469438,418.560931,3.263991
13.566667,0.656063,3.365500,419.329683,3.319209
13.583333,1.287062,3.353750,421.724685,3.144641
13.600000,0.493875,3.330250,420.512501,3.370428
13.616667,0.415375,3.349562,418.976878,3.387359
13.633333,0.441375,3.384375,418.426252,3.278981
13.650000,0.494125,3.398937,418.927818,3.310083
13.666667,0.690625,3.382687,419.238440,3.393848
13.683333,0.612750,3.429375,418.650616,3.396953
13.700000,1.004500,3.317437,418.877498,3.316253
13.716667,0.529688,3.381500,418.091566,3.343769
13.733333,0.452250,3.339938,415.894677,3.301206
13.750000,0.498688,3.364938,418.062177,3.272631
13.766667,-0.093375,3.346500,418.007202,3.363244
13.783333,0.428000,3.187250,421.522827,3.259556
13.800000,0.873437,3.152750,418.903122,3.181516
13.816667,1.105625,2.931937,426.846558,3.343984
13.833333,-0.661750,2.542000,425.518437,3.609953
13.850000,-1.398313,2.205188,428.780934,3.604588
13.866667,-0.998000,1.560750,430.730945,3.300388
13.883333,-0.879062,1.619375,436.566564,3.141350
13.900000,-0.519500,2.888938,439.489686,3.199759
13.916667,-0.284500,3.584750,438.744375,3.325900
13.933333,-0.361812,3.459375,438.120938,3.429219
13.950000,-0.454812,3.536688,437.540943,3.526759
13.966667,-0.355750,3.840000,438.341563,3.639166
13.983333,-0.629375,3.576000,437.969687,3.666806
14.000000,-0.410312,3.184000,437.441570,3.691556
14.016667,-0.533375,2.947187,436.840630,3.556753
14.033333,-0.300562,2.907875,436.177826,3.372581
14.050000,-0.201687,3.440250,436.412201,3.516019
14.066667,-0.125250,3.394875,438.323116,3.454916
14.083333,-0.078250,3.668562,437.288121,3.540870
14.100000,-0.198125,3.720875,435.919379,3.643948
14.116667,-0.444750,3.700750,436.994383,3.690497
14.133333,0.580312,3.793500,435.328449,3.656119
14.150000,0.406188,3.630375,433.326880,3.611472
14.166667,0.351875,3.736625,433.499064,3.646550
14.183333,0.157750,3.831500,434.455318,3.687003
14.200000,0.029812,3.811937,435.009375,3.743962
14.216667,-0.121250,3.847312,434.845308,3.786097
14.233333,-0.253875,3.806187,433.942510,3.559222
14.250000,-0.146937,3.803375,434.017497,3.306316
14.266667,-0.120750,3.807687,434.112803,3.672034
14.283333,-0.126562,3.831312,434.236570,3.799178
14.300000,-0.246687,3.784500,433.706251,3.761064
14.316667,-0.345812,3.735375,433.293749,3.696986
14.333333,-0.150187,3.615813,432.555010,3.632908
14.350000,-0.248438,3.711375,432.581257,3.645484
14.366667,-0.308500,3.601750,433.037504,3.716969
14.383333,-0.338250,3.617562,432.505939,3.781749
14.400000,-0.370375,3.636875,432.630616,3.841420
14.416667,-0.409750,3.629313,432.206556,3.749597
14.433333,-0.538687,3.670313,432.263438,3.685453
14.450000,-0.364187,3.613625,432.493121,3.593062
14.466667,-0.135125,3.548688,432.083117,3.585037
14.483333,-0.730188,3.473813,431.356245,3.893975
14.500000,-0.168500,3.593437,431.240932,4.018259
14.516667,-0.115687,3.578875,432.866879,3.614766
14.533333,0.242437,3.385312,431.895004,3.650516
14.550000,-0.034688,3.379313,432.198739,3.841606
14.566667,-0.107313,3.463000,431.291876,3.709141
14.583333,-0.129812,3.441187,433.448114,3.851359
14.600000,-0.404438,3.472312,432.631882,3.831541
14.616667,-0.549125,3.522312,433.932191,3.904094
14.633333,0.298812,3.606937,433.443907,3.798312
14.650000,0.254187,3.606188,432.548593,3.654687
14.666667,0.197750,3.671812,432.614693,3.531866
14.683333,0.206875,3.644312,431.935007,3.543003
14.700000,0.244250,3.643500,431.700633,3.560978
14.716667,0.250063,3.663250,431.288131,3.568291
14.733333,0.464875,3.647500,428.304694,3.449484
14.750000,0.519750,3.713875,426.972198,3.317091
14.766667,0.405625,3.716000,430.177499,3.467634
14.783333,0.533688,3.744687,429.438745,3.506659
14.800000,0.355187,3.762250,429.041878,3.637097
14.816667,0.345062,3.590312,427.020634,3.464588
14.833333,0.284125,3.597937,429.720300,3.304600
14.850000,0.299625,3.678437,426.429694,3.583600
14.866667,0.411312,3.605562,427.887802,3.583112
14.883333,0.661000,3.549437,427.822185,3.580750
14.900000,0.431187,3.459000,429.139366,3.624601
14.916667,0.034250,3.656750,428.542500,3.677523
14.933333,0.088375,3.557000,427.910625,3.758106
14.950000,0.128938,3.595187,427.423745,3.690469
14.966667,0.309500,3.612937,427.116245,3.644056
14.983333,0.156812,3.614312,428.161563,3.684744
15.000000,0.095937,3.615250,428.755935,3.653403
15.016667,0.061625,3.644125,427.067809,3.604975
15.033333,0.011062,3.655875,425.546263,3.532619
15.050000,0.094938,3.668563,425.050634,3.282462
15.066667,0.155625,3.642812,424.413127,3.572822
15.083333,-0.012563,3.501188,424.642807,3.477187
15.100000,0.172875,3.448563,426.433137,3.480538
15.116667,0.253687,3.405250,418.426879,3.004663
15.133333,0.187938,3.337437,420.153737,3.394437
15.150000,0.305437,3.568187,423.237176,3.415306
15.166667,0.015063,3.414937,422.145000,3.569369
15.183333,0.051375,3.444250,421.819372,3.538095
15.200000,-0.031313,3.518062,421.988115,3.439611
15.216667,0.030063,3.550062,421.729376,3.438828
15.233333,-0.040750,3.531562,421.626885,3.464700
15.250000,0.347687,3.653937,422.273763,3.500138
15.266667,0.240313,3.701125,422.845321,3.532019
15.283333,0.218563,3.619813,422.202501,3.570972
15.300000,-0.140688,3.555937,422.267192,3.706028
15.316667,-0.327063,3.498625,425.179998,3.790859
15.333333,-0.032000,3.466813,425.462806,3.736109
15.350000,-0.038500,3.464250,428.109372,3.889437
15.366667,-0.451125,3.456188,425.596567,3.867756
15.383333,-0.638000,3.461375,417.093435,3.554444
15.400000,-0.103187,3.546375,427.902489,3.611244
15.416667,0.844250,3.511562,416.225003,3.478981
15.433333,0.548875,3.538312,415.412506,3.324294
15.450000,0.319125,3.645188,418.624371,3.410028
15.466667,0.261375,3.765937,420.497499,3.349222
15.483333,0.110375,3.835687,422.726877,3.374367
15.500000,0.248875,3.798375,424.894371,3.503789
15.516667,0.156563,3.859875,424.763122,3.585328
15.533333,0.476250,3.813312,425.075316,3.605700
15.550000,-0.112625,3.773313,426.876571,3.571987
15.566667,0.056688,3.772062,426.039381,3.474862
15.583333,0.069125,3.789750,424.970304,3.398694
15.600000,0.178875,3.796563,425.057808,3.386366
15.616667,0.199000,3.830937,425.967190,3.319719
15.633333,0.204438,3.745813,426.516552,3.014234
