time,L,MLT,number density,bmag,wavemags
8.532208749999999498e+01,4.016442614872736350e+00,9.729105798201276301e-01,1.083935149868527015e+00,4.201178555169217361e+02,3.402728658315706491e-05
8.532510527777778009e+01,4.011153656850736660e+00,9.772940233242217722e-01,1.191909179011942266e+00,4.232559750977502517e+02,4.556949883868101185e-05
8.532812361111110988e+01,4.005863725161943556e+00,9.816782737950877635e-01,1.690500120482215207e+00,4.246653868187808030e+02,4.535107825942766546e-05
8.533114166666666733e+01,4.000571595396928082e+00,9.860669686468791495e-01,2.965065387209247394e+00,4.276663234372346096e+02,4.048499458290917503e-05
8.533416027777778368e+01,3.995248577256695466e+00,9.905104843682963622e-01,2.747180045445245966e+00,4.284483919189819972e+02,3.548815732193464392e-05
8.533717833333332692e+01,3.989926538783002741e+00,9.949531822898199929e-01,2.922786787152302335e+00,4.295094860567385808e+02,2.675507422669240641e-05
8.534019666666667092e+01,3.984604010476040514e+00,9.993962891112905256e-01,2.504275006613688959e+00,4.318258883573159324e+02,9.028020392446561770e-06
8.534321472222222837e+01,3.979281972002347345e+00,1.003838987032814156e+00,3.305000028904430565e+00,4.328978496943412893e+02,2.243941484636342425e-05
8.534623305555555817e+01,3.973959443695385119e+00,1.008282093854284689e+00,3.108785824694805910e+00,4.343098349746691156e+02,1.205079818870642938e-05
8.534925083333332907e+01,3.968619630666666787e+00,1.012758171600000034e+00,2.154644917010125393e+00,4.367921020058516319e+02,1.603178760200039567e-05
8.535226944444444541e+01,3.963264010833333462e+00,1.017261999750000090e+00,2.784314170004412947e+00,4.377917509864120120e+02,1.283693728772094460e-05
8.535528750000000286e+01,3.957909376666666645e+00,1.021764998999999952e+00,1.183053515028128055e+00,4.408063681815906421e+02,2.690364709730517270e-05
8.535830583333333266e+01,3.952554249666666575e+00,1.026268412699999910e+00,2.402704278945991145e+00,4.431265339199316031e+02,1.719099060526845093e-05
8.536132388888889011e+01,3.947199615500000203e+00,1.030771411949999994e+00,2.394391601800931468e+00,4.430943255175872650e+02,2.104401658224774510e-05
8.536434222222221990e+01,3.941843237526922117e+00,1.035277223377184530e+00,2.239149972792882970e+00,4.449760774041405398e+02,2.742898634071827408e-05
8.536736027777777736e+01,3.936456009061717776e+00,1.039842695782721815e+00,1.331766353447769946e+00,4.472786511015541464e+02,1.882527992516842309e-05
8.537037805555556247e+01,3.931069276429781656e+00,1.044407747988314039e+00,1.619349654197758781e+00,4.480288288360370643e+02,2.258738591366527744e-05
8.537339638888889226e+01,3.925681552131308205e+00,1.048973640593796830e+00,3.153365942241835640e+00,4.487168991816330958e+02,2.109287304040000763e-05
8.537641472222222205e+01,3.920293827832835198e+00,1.053539533199279399e+00,3.258621158599935619e+00,4.483216493573359571e+02,2.663623997703080796e-05
8.537943277777777951e+01,3.914906599367630413e+00,1.058105005604816906e+00,3.427160400786879002e+00,4.489316626701919404e+02,2.198683993562770546e-05
8.538245138888889585e+01,3.909501548532754001e+00,1.062704230982582043e+00,1.980336826325488797e+00,4.518468825094734029e+02,2.472848336007777060e-05
8.538546944444443909e+01,3.904081723660380643e+00,1.067333445918677848e+00,2.315791169365189361e+00,4.530241078409367788e+02,2.615285639250247194e-05
8.538848777777778309e+01,3.898661399954609585e+00,1.071963086921495556e+00,3.767393847624642245e+00,4.524516425429694095e+02,9.366656906289674037e-06
8.539150583333332634e+01,3.893241575082236228e+00,1.076592301857591361e+00,2.646573309899769910e+00,4.520261655275712656e+02,1.090027550123460570e-05
8.539452361111111145e+01,3.887822249043261458e+00,1.081221090726964817e+00,1.633523450217824413e+00,4.528777566756536999e+02,7.930936579776424680e-06
8.539754194444444124e+01,3.882401925337489956e+00,1.085850731729782748e+00,1.547472603758223153e+00,4.536489034373581148e+02,2.201795452521669648e-05
8.540055972222222636e+01,3.876950200000000013e+00,1.090545039999999855e+00,1.191874247967451117e+00,4.565037575784574528e+02,3.123109940136238496e-05
8.540357833333332849e+01,3.871496777166666625e+00,1.095241032933333303e+00,2.085239231584457897e+00,4.584659214492378396e+02,2.592833112439687669e-05
8.540659638888888594e+01,3.866044357999999903e+00,1.099936161600000073e+00,2.248742063325239293e+00,4.582872761739585599e+02,2.594041707769304306e-05
8.540961444444444339e+01,3.860591938833333181e+00,1.104631290266666621e+00,2.250218297131343359e+00,4.620729850410063477e+02,2.542021515503046711e-05
8.541263277777777319e+01,3.855139017833333348e+00,1.109326851066666730e+00,2.251694666808020440e+00,4.627481725372420556e+02,4.263677477694504373e-05
8.541565055555555830e+01,3.849671719837015615e+00,1.114053505607356165e+00,2.253170764743551491e+00,4.629623590664713220e+02,4.813000488224274408e-05
8.541866861111111575e+01,3.844186706384543406e+00,1.118816358820526213e+00,2.254646998549655557e+00,4.640228458984150279e+02,3.527122877219717161e-05
8.542168694444444554e+01,3.838701188098803563e+00,1.123579650400305940e+00,2.256123368226333081e+00,4.673444813378284266e+02,3.555095451642836444e-05
8.542470500000000300e+01,3.833216174646331353e+00,1.128342503613475989e+00,2.257599602032437147e+00,4.693011784668219093e+02,3.268357696060092350e-05
8.542772333333333279e+01,3.827730656360591510e+00,1.133105795193255716e+00,2.259075971709114228e+00,4.694682643729367442e+02,3.485735575646276989e-05
8.543074138888889024e+01,3.822245642908119301e+00,1.137868648406425987e+00,2.260552205515218738e+00,4.689964930195264969e+02,2.735310059239697504e-05
8.543375972222222003e+01,3.816729163285047299e+00,1.142697989122915203e+00,2.262028575191895818e+00,4.671504702695709170e+02,7.917346353171426232e-06
8.543677750000000515e+01,3.811212061233341331e+00,1.147529934818741548e+00,2.263504673127426869e+00,4.678741682089669212e+02,2.376087514707376933e-05
8.543979583333333494e+01,3.805693943514836253e+00,1.152362770048017016e+00,2.264981042804103950e+00,4.705842274492644037e+02,2.212246301593347154e-05
8.544281361111110584e+01,3.800176841463130284e+00,1.157194715743843139e+00,2.266457140739628340e+00,4.741174903161747238e+02,3.401901813491722045e-05
8.544583194444444985e+01,3.794658723744625650e+00,1.162027550973118606e+00,2.267933510416312526e+00,4.778295532716474554e+02,3.014368512720159030e-05
8.544884999999999309e+01,3.789127179166666970e+00,1.166890675583333481e+00,2.269409744222409486e+00,4.782487516012129731e+02,2.806785848946718176e-05
8.545186833333333709e+01,3.783576464166666931e+00,1.171795406883333390e+00,2.270886113899093672e+00,4.739525305254956606e+02,2.395166604682097950e-05
8.545488638888889454e+01,3.778026259999999859e+00,1.176699686800000144e+00,2.272362347705198182e+00,4.724569296290397347e+02,3.938112699959568945e-05
8.545790472222222434e+01,3.772475545000000263e+00,1.181604418100000053e+00,2.273838717381875263e+00,4.726513384277062073e+02,1.750684653166742486e-05
8.546092222222222290e+01,3.766926362500000014e+00,1.186507795250000052e+00,2.275314679446826194e+00,4.741170593943198242e+02,2.464270964690251956e-05
8.546394055555555269e+01,3.761375647499999975e+00,1.191412526550000184e+00,2.276791049123503274e+00,4.766916757812398941e+02,2.247625056312510484e-05
8.546695861111111014e+01,3.755795935333333446e+00,1.196383527333333419e+00,2.278267282929607784e+00,4.802037427929785736e+02,3.708427632808562285e-05
8.546997694444443994e+01,3.750212622333333190e+00,1.201361966333333475e+00,2.279743652606284865e+00,4.847037687772328240e+02,2.669654920312333730e-05
8.547299499999999739e+01,3.744629823166666593e+00,1.206339947166666704e+00,2.281219886412388931e+00,4.887468510586475077e+02,3.782056387177929992e-05
8.547601305555555484e+01,3.739047023999999997e+00,1.211317928000000155e+00,2.282696120218492997e+00,4.935922443519071408e+02,1.987081639551376767e-05
8.547903111111111230e+01,3.733464224833333400e+00,1.216295908833333383e+00,2.284172354024597507e+00,5.001467905686631070e+02,2.507189400325448002e-05
8.548204916666666975e+01,3.727869633333333432e+00,1.221303023666666654e+00,2.285648587830701572e+00,5.050965265607175638e+02,3.374802533769245724e-05
8.548506722222222720e+01,3.722256049999999927e+00,1.226357059499999957e+00,2.771389910062265205e+00,5.045035384278091897e+02,3.196472468344454724e-05
8.548808527777778465e+01,3.716642466666666866e+00,1.231411095333333261e+00,2.745838868031205582e+00,5.048244678225873372e+02,2.351233558717805288e-05
8.549110333333332790e+01,3.711028883333333361e+00,1.236465131166666787e+00,3.254201627291189780e+00,5.073391168085906884e+02,2.079947799284886961e-05
8.549412166666667190e+01,3.705414783333333517e+00,1.241519632166666609e+00,2.825011669670318692e+00,5.092540906170983703e+02,1.806318159030481798e-05
8.549713972222221514e+01,3.699801200000000012e+00,1.246573667999999913e+00,2.739764301744826103e+00,5.106397975684089374e+02,1.526367529314498676e-05
8.550015805555555914e+01,3.694157478999999800e+00,1.251695829600000032e+00,2.185434601453653869e+00,5.134700145859430904e+02,2.616436640131571305e-05
8.550317583333333005e+01,3.688510009666666534e+00,1.256827983199999998e+00,2.177490310338681567e+00,5.148130352541309094e+02,2.525545238840889027e-05
8.550619361111111516e+01,3.682862540333333268e+00,1.261960136799999965e+00,2.131512237174157942e+00,5.167870471018056833e+02,1.533129668495417786e-05
8.550726611111110742e+01,3.680855463833333285e+00,1.263784073199999858e+00,2.125941296100652966e+00,5.184788753870128630e+02,3.154412532031262084e-05
8.551025527777777313e+01,3.675261537333333273e+00,1.268867569599999801e+00,2.260593534728331022e+00,5.208935068445332490e+02,1.305673417761503789e-05
8.551326833333332900e+01,3.669622905166666449e+00,1.273991692399999875e+00,2.057125564355227088e+00,5.253091871607393841e+02,1.902619826108161119e-05
8.551628166666667141e+01,3.663962789333333081e+00,1.279171286833333143e+00,2.501972386654863545e+00,5.284438429492317937e+02,2.470167448769351040e-05
8.551929472222222728e+01,3.658293424000000016e+00,1.284376038999999858e+00,2.019586275021171051e+00,5.304244633596504173e+02,3.437327520950007745e-05
8.552230805555555548e+01,3.652623536000000115e+00,1.289581270999999862e+00,3.632069181806710123e+00,5.308750026172959906e+02,1.944930680990572799e-05
8.552532138888888369e+01,3.646953648000000214e+00,1.294786502999999867e+00,2.941383008480302763e+00,5.341114829417646206e+02,2.297684141853563068e-05
8.552833527777777078e+01,3.641282714666666642e+00,1.299992694666666670e+00,2.461734338173991343e+00,5.411662301355223690e+02,1.555598283002600517e-05
8.553134916666667209e+01,3.635606855333333609e+00,1.305211474999999899e+00,2.355432146747900024e+00,5.442676055818560599e+02,2.078205312931146519e-05
8.553436361111111808e+01,3.629902320666666515e+00,1.310501825000000009e+00,2.348985327124511358e+00,5.448959396715779349e+02,2.238638700957610466e-05
8.553737805555554985e+01,3.624197785999999866e+00,1.315792174999999897e+00,2.348426756262759429e+00,5.457977077997971946e+02,2.075350505715303052e-05
8.554039305555555472e+01,3.618492199999999936e+00,1.321083500000000077e+00,2.326361322607325199e+00,5.446166370660538405e+02,2.868112965501572287e-05
8.554340805555555960e+01,3.612786614000000007e+00,1.326374825000000035e+00,3.939790205764149178e+00,5.467226980040699118e+02,1.218145216592163895e-05
8.554642361111110915e+01,3.607079976666666798e+00,1.331667125000000063e+00,2.506683748794858779e+00,5.498384040235604289e+02,2.003676868750498132e-05
8.554943944444444526e+01,3.601353640034328230e+00,1.337013485019854730e+00,2.799481103824234651e+00,5.555211594495384588e+02,2.881709712001683088e-05
8.555245583333334025e+01,3.595614657787064683e+00,1.342393215303673948e+00,3.263754049631063303e+00,5.582119671672683126e+02,3.516912843465247511e-05
8.555547222222222103e+01,3.589875675539801581e+00,1.347772945587492943e+00,2.675829684770977934e+00,5.633735111717006703e+02,2.636250395890350100e-05
8.555848888888888837e+01,3.584136164792469437e+00,1.353153171288043133e+00,2.189915034221795231e+00,5.643523893359933936e+02,1.971443877946628046e-05
8.556150611111111459e+01,3.578395597044999654e+00,1.358534387822055711e+00,3.078915262003986353e+00,5.666597327770912216e+02,1.098798785384620578e-05
8.556452305555555427e+01,3.572652531922847263e+00,1.363923830864214759e+00,3.829365406001463246e+00,5.680846575156209610e+02,3.093787412893228176e-05
8.556754083333333938e+01,3.566880127341129469e+00,1.369394759485187629e+00,1.731701966747374533e+00,5.636548065785987092e+02,3.623849720179618799e-05
8.557055861111111028e+01,3.561107722759411232e+00,1.374865688106160500e+00,2.637835195614775419e+00,5.648652350938282325e+02,4.635645385803311395e-05
8.557357722222222662e+01,3.555333724177900390e+00,1.380338127476936627e+00,4.330242830138393728e+00,5.710078857185842480e+02,4.658221003082135716e-05
8.557659555555555642e+01,3.549560256929654045e+00,1.385810063264445002e+00,3.134909017417192523e+00,5.783699296094032434e+02,2.805649476344369573e-05
8.557961472222221744e+01,3.543785195681615097e+00,1.391283509801756635e+00,3.214662163699702813e+00,5.804701022882784400e+02,4.553025088004225150e-05
8.558263361111110612e+01,3.537990822999999896e+00,1.396809192000000088e+00,2.726189263964501563e+00,5.839695994243483028e+02,3.053366942152628224e-05
8.558565277777778135e+01,3.532181342499999932e+00,1.402374119999999946e+00,3.139402348154751721e+00,5.823459232351040100e+02,4.239354881206894293e-05
8.558867222222222892e+01,3.526371327499999708e+00,1.407939559999999979e+00,2.002916289243851899e+00,5.808433168946600063e+02,3.423766615033917258e-05
8.559169222222222118e+01,3.520560243499999853e+00,1.413506023999999917e+00,3.427701552464906154e+00,5.826226144409414474e+02,4.154243860674751611e-05
8.559471222222222764e+01,3.514749159499999998e+00,1.419072488000000076e+00,4.334759850024708427e+00,5.809401593714657110e+02,1.930153334798824491e-05
8.559773277777777878e+01,3.508935345123091576e+00,1.424645416908908446e+00,4.263856015125660370e+00,5.841096136883761574e+02,2.037046290278096981e-05
8.560075305555555758e+01,3.503094731195928624e+00,1.430307351179472830e+00,3.971026296983152015e+00,5.933706157463261661e+02,2.961460994612504202e-05
8.560377416666666761e+01,3.497252505768555508e+00,1.435970847650240634e+00,4.251620016574793048e+00,5.964774927852298561e+02,1.983759720552189209e-05
8.560679500000000530e+01,3.491410817507918818e+00,1.441633823387607150e+00,4.241342582849362053e+00,5.966696759057601867e+02,1.757380888476739388e-05
8.560981611111111533e+01,3.485568592080545702e+00,1.447297319858374953e+00,4.238979593117985445e+00,5.971533265037285219e+02,4.491718746483217456e-05
8.561283749999999770e+01,3.479725829486436162e+00,1.452961337062543823e+00,4.643965907333932996e+00,5.966609361213807006e+02,3.123780774329155041e-05
8.561585916666666662e+01,3.473864896526706492e+00,1.458678580332867236e+00,4.389550942262274269e+00,6.017876511288814072e+02,2.784511182229208270e-05
8.561888083333333554e+01,3.467988964291801590e+00,1.464440656182596889e+00,4.896036247185294954e+00,6.061338135155159534e+02,1.419625474759276910e-05
8.562190305555554914e+01,3.462111951723704451e+00,1.470203791432188600e+00,4.109746856102665546e+00,6.054942065391639971e+02,2.237719784933550970e-05
8.562492527777777696e+01,3.456234939155606867e+00,1.475966926681780311e+00,4.626263370514239526e+00,6.074028509257829000e+02,3.576336524958527278e-05
8.562794805555554944e+01,3.450356846254317045e+00,1.481731121331234080e+00,4.764006454463953766e+00,6.130059084672379868e+02,1.567680289445653053e-05
8.563097055555554959e+01,3.444478503000000025e+00,1.487497385650000004e+00,4.386851101542101894e+00,6.218575898091845602e+02,7.487930762684733296e-06
8.563399333333333630e+01,3.438569576999999988e+00,1.493362965016666655e+00,5.243481952886311248e+00,6.261567208438340231e+02,6.336933237065325321e-06
8.563701638888889534e+01,3.432660107999999877e+00,1.499229083399999940e+00,4.631069424626629072e+00,6.253946722070630813e+02,1.958891759644624709e-05
