time_hrs,B_in_out,B_squash,B_left_right
99.166667,-2.22621,1.11398,-0.62882
99.183333,-0.04058,3.21041,0.50298
99.200000,-0.07856,1.43853,-0.94811
99.216667,-3.32524,-0.52820,-1.79654
99.233333,1.75074,-2.22890,0.34563
99.250000,-0.78369,-2.46807,0.89934
99.266667,0.22270,-1.09628,2.77514
99.283333,9.89650,-0.34783,3.61368
99.300000,-3.87745,3.11709,-1.47578
99.316667,-9.47764,4.39248,-3.60309
99.333333,5.50656,0.17213,-3.31306
99.350000,2.90607,-2.36449,-1.34173
99.366667,-2.39323,-2.93615,1.89087
99.383333,-1.66065,-1.47339,1.17540
99.400000,-2.54035,1.54588,3.36634
99.416667,1.98976,2.00805,2.95004
99.433333,2.60694,0.65846,-2.69064
99.450000,0.94711,-0.96554,-3.23122
99.466667,2.08745,-1.23360,-2.05012
99.483333,-1.53826,-0.24631,1.41979
99.500000,-3.97714,0.61048,3.52133
99.516667,-1.75314,0.75101,-0.22874
99.533333,0.11388,-0.64667,-1.51661
99.550000,3.17414,-0.34828,-1.60621
99.566667,3.63184,1.23786,-0.38094
99.583333,-1.08957,0.12010,2.00473
99.600000,-2.76653,-0.15541,0.68232
99.616667,-1.27790,2.02838,0.26118
99.633333,-0.14503,0.10753,0.67362
99.650000,1.04065,-4.44854,-1.24213
99.666667,1.19554,-3.73878,-2.27983
99.683333,1.82788,-0.22352,-0.67352
99.700000,0.69365,4.07410,1.26927
99.716667,-2.61385,7.00435,1.80323
99.733333,-2.83174,1.89614,1.20494
99.750000,-1.12175,-3.88483,-0.40081
99.766667,1.17965,-4.14789,-0.60847
99.783333,3.18546,-3.28300,-0.13991
99.800000,2.16199,-0.60252,-1.62258
99.816667,-0.33439,2.45724,-1.90374
99.833333,-1.39289,2.98949,0.69583
99.850000,-1.13753,2.02325,3.05471
99.866667,-2.10469,-0.18956,1.49724
99.883333,-1.24607,-1.86590,-1.41925
99.900000,2.68658,-2.02234,-1.24754
99.916667,1.97287,-1.18983,-0.48102
99.933333,-0.53519,1.64291,0.65804
99.950000,0.41959,3.05540,1.29659
99.966667,-0.68564,0.02279,-1.53241
99.983333,-1.52383,-2.66939,-1.53234
100.000000,0.28674,-1.98268,1.28251
100.016667,0.19984,0.52827,0.55203
100.033333,0.39081,2.28682,0.72862
100.050000,0.61377,1.16176,1.04703
100.066667,-0.43399,-0.76849,-1.71231
100.083333,0.26786,-0.89758,-1.00776
100.100000,0.05864,-0.31029,0.93892
100.116667,-1.18685,-0.00435,-0.09391
100.133333,-0.25110,0.63929,-0.15473
100.150000,0.64411,0.55134,0.07423
100.166667,0.66470,-0.43127,0.17933
100.183333,0.58028,-0.70919,0.36356
100.200000,-0.30856,-1.03391,-0.49696
100.216667,-0.71379,-0.12166,0.36592
100.233333,-0.14173,1.73327,0.59388
100.250000,-0.08646,0.77611,-1.30697
100.266667,0.11286,-0.21736,-0.70549
100.283333,0.24921,0.07301,1.04122
100.300000,0.00510,-0.75671,1.16250
100.316667,0.26926,-0.38549,-0.26137
100.333333,-0.31569,0.53608,-1.54730
100.350000,-0.08788,-0.48072,0.08460
100.366667,0.34764,-0.93442,1.51637
100.383333,-0.59748,0.12283,-0.24761
100.400000,0.49271,0.39820,-1.09158
100.416667,0.12560,0.60461,0.32363
100.433333,-1.09685,1.46536,0.25565
100.450000,0.81151,0.53103,-0.45012
100.466667,0.59395,-0.97206,0.33329
100.483333,-0.30440,-1.24373,0.41828
100.500000,0.23083,-1.31729,-0.12230
100.516667,-0.52170,-0.38514,0.03500
100.533333,-0.32492,0.99337,0.01143
100.550000,0.41373,1.48635,-0.51717
100.566667,-0.28231,1.09801,-0.58291
100.583333,-0.65683,-0.31626,0.59945
100.600000,0.24794,-1.26022,0.80070
100.616667,0.93727,-1.01561,-0.18705
100.633333,0.67398,-0.25873,0.11008
100.650000,0.09020,0.91433,-0.35064
100.666667,-0.66926,1.34634,-1.21658
100.683333,-0.75094,0.32521,0.04129
100.700000,-0.31718,-0.85066,0.88918
100.716667,-0.17585,-1.13128,0.82725
100.733333,0.20238,-0.63290,0.54203
100.750000,0.40014,-0.08972,-0.60274
100.766667,0.56046,0.24795,-0.60226
100.783333,0.90707,0.99880,0.19551
100.800000,0.26889,1.41390,-0.37700
100.816667,-1.07516,0.97846,-1.35622
100.833333,-1.47757,0.34978,-0.79589
100.850000,-0.49402,-1.49257,1.40835
100.866667,0.31398,-3.00206,2.30792
100.883333,0.86752,-1.77675,1.06097
100.900000,1.54795,0.10291,0.09370
100.916667,0.48983,2.12389,-1.38346
100.933333,-1.11450,3.57145,-2.87599
100.950000,-0.82315,1.63012,-1.20398
100.966667,0.05626,-1.16344,1.15095
100.983333,-0.10934,-1.89928,1.28465
101.000000,-0.48232,-1.89110,1.16625
101.016667,0.28447,-1.18488,1.05535
101.033333,0.76246,0.40819,-0.14801
101.050000,0.06957,1.51938,-1.33788
101.066667,-0.11436,1.30862,-1.11441
101.083333,0.02602,0.05559,0.13714
101.100000,-0.08239,-0.60519,0.57693
101.116667,-0.07093,-0.29022,0.14362
101.133333,-0.20309,-0.21139,-0.02702
101.150000,-0.14381,-0.05184,-0.09970
101.166667,0.18288,0.19093,-0.01910
101.183333,0.21156,0.00037,0.15630
101.200000,0.05466,0.05464,0.22867
101.216667,-0.15538,0.11154,0.13613
101.233333,-0.10625,-0.21962,-0.34571
101.250000,0.20689,-0.26280,-0.17773
101.266667,-0.06976,0.11576,0.23898
101.283333,-0.23767,0.53222,-0.21860
101.300000,0.21573,0.36315,-0.36422
101.316667,-0.00178,-0.35975,0.00841
101.333333,-0.34643,-0.67398,0.50226
101.350000,-0.02360,-0.54139,0.76799
101.366667,0.30919,-0.05406,0.04279
101.383333,0.69524,0.68683,-0.61038
101.400000,0.34632,0.76082,-0.60754
101.416667,-1.05182,0.45019,-0.47080
101.433333,-0.93542,0.13531,-0.04169
101.450000,0.53394,-0.51660,0.54776
101.466667,0.46102,-0.89022,0.92952
101.483333,0.21511,-0.69424,0.39406
101.500000,0.49724,-0.01930,-0.39022
101.516667,-0.46526,0.80223,-0.03626
101.533333,-0.72063,0.69589,-0.67412
101.550000,-0.34562,-0.13881,-1.58520
101.566667,-0.29742,-0.60572,0.64773
101.583333,1.29287,-0.39860,1.90144
101.600000,1.62949,0.66395,0.10529
101.616667,-0.21246,1.38774,-0.81104
101.633333,-1.18261,-0.07249,-0.73054
101.650000,-1.79052,-1.43032,0.51021
101.666667,-0.57955,-0.69590,1.54487
101.683333,1.51509,-0.03511,-0.75489
101.700000,0.29115,0.55731,-2.64320
101.716667,-0.25545,0.60845,-0.52093
101.733333,1.61208,-0.80856,2.46815
101.750000,0.74469,-0.23421,2.38771
101.766667,-1.18580,1.16402,-0.41909
101.783333,-1.10666,0.33757,-2.05833
101.800000,-0.90735,0.06231,-1.01028
101.816667,-0.25601,0.00228,0.26849
101.833333,0.94246,-1.10924,0.48517
101.850000,1.15379,-0.75633,0.25471
101.866667,0.62320,0.37460,-0.11736
101.883333,-0.65502,0.61215,0.06531
101.900000,-1.14849,0.40330,0.61988
101.916667,0.03990,-0.29816,0.32258
101.933333,0.41807,-0.66755,-0.27432
101.950000,0.28453,0.11477,-0.45126
101.966667,0.57293,0.96278,-0.59590
101.983333,-0.16679,0.82106,-0.36406
102.000000,-1.01848,-0.22990,0.19929
102.016667,-0.53505,-1.27432,0.65910
102.033333,0.51392,-1.24471,0.89485
102.050000,0.86420,0.06928,0.07724
102.066667,0.07186,1.44674,-0.97176
102.083333,-0.47605,1.18442,-0.69797
102.100000,-0.00862,-0.13889,0.17433
102.116667,0.18818,-0.65470,0.47290
102.133333,-0.16097,-0.74174,0.14403
102.150000,-0.24767,-0.72522,0.07100
102.166667,0.08469,-0.33540,0.22931
102.183333,0.29660,0.27714,0.25354
102.200000,0.26818,1.49500,-0.33117
102.216667,0.20565,0.47463,-0.62797
102.233333,-0.63557,-0.82615,0.75810
102.250000,-0.99418,2.03933,-0.68255
102.266667,0.15316,0.97590,-2.51418
102.283333,0.47217,-3.28521,1.11562
102.300000,0.69220,-2.71629,3.01780
102.316667,1.16780,-1.44616,1.76609
102.333333,-0.28183,2.42365,-0.56573
102.350000,-1.29663,4.87839,-3.55108
102.366667,-0.82544,0.32317,-1.28116
102.383333,-0.48609,-0.87278,1.04604
102.400000,0.51000,-2.48105,0.49182
102.416667,1.14364,-4.13998,1.17710
102.433333,0.70386,1.32658,0.81247
102.450000,0.52297,2.96202,0.18092
102.466667,-0.35306,2.24529,-1.57719
102.483333,-1.32688,1.58954,-1.81254
102.500000,-0.79434,-2.33098,1.60864
102.516667,-0.20025,-2.17235,1.17152
102.533333,0.36096,-1.20342,-0.60802
102.550000,1.06798,-1.21459,-0.27840
102.566667,0.39642,1.49588,-0.31487
102.583333,-0.74490,2.22312,0.31801
102.600000,-0.36573,-0.40063,0.86722
102.616667,1.15327,-1.18143,0.49942
102.633333,1.52584,2.49116,-1.50076
102.650000,-0.46390,2.49631,-1.94304
102.666667,-2.65179,-2.50118,1.19087
102.683333,-1.86862,-3.20831,1.64747
102.700000,0.73913,-0.47875,-0.21887
102.716667,1.31347,1.15325,-0.54395
102.733333,1.03505,0.76958,0.03644
102.750000,1.95572,-0.58552,0.52245
102.766667,0.86822,-0.92163,0.04940
102.783333,-1.99330,0.55512,-0.39881
102.800000,-2.27021,2.46543,-0.65798
102.816667,-0.88811,1.56485,-0.01859
102.833333,-0.15154,-0.52212,1.08173
102.850000,0.92467,-0.87384,-0.05832
102.866667,1.90607,-1.01466,-0.95475
102.883333,1.22107,-2.30798,-0.68228
102.900000,-0.43743,-1.75405,-0.26560
102.916667,-0.43747,0.80164,1.60916
102.933333,-0.19279,0.81912,1.95343
102.950000,-1.83714,1.61706,-0.54084
102.966667,-0.69958,3.32597,-1.90987
102.983333,0.94990,0.97127,-0.85078
103.000000,0.41470,-1.21207,0.58485
103.016667,1.16039,-1.06199,0.19309
103.033333,-1.45819,-1.18958,-0.67740
103.050000,-1.19930,-3.08442,1.11397
103.066667,4.09609,-3.35840,1.99578
103.083333,1.26977,1.24267,-0.85833
103.100000,-2.15428,4.09786,-1.95448
103.116667,-1.49146,3.88695,-0.47366
103.133333,-2.24288,2.38861,0.10000
103.150000,-1.18274,-2.26340,0.54979
103.166667,1.10455,-3.65543,1.40365
103.183333,3.79335,-1.06696,0.92507
103.200000,1.97880,-0.82644,-1.03865
103.216667,-1.83287,-0.46572,-1.29331
103.233333,-0.20005,1.34563,-0.12563
103.250000,-1.22221,1.48667,-0.14462
103.266667,-2.20600,0.61043,0.35048
103.283333,0.76450,0.39462,0.93362
103.300000,0.59406,0.19963,0.20615
103.316667,0.80327,-0.64012,-0.47215
103.333333,1.33335,-1.13546,-0.59853
103.350000,-0.08885,-0.77758,0.26219
103.366667,-0.22952,0.04179,0.73761
103.383333,-0.77265,0.68624,-0.28216
103.400000,-1.30744,0.56682,-0.43468
103.416667,-0.66259,0.41369,-0.10823
103.433333,0.52692,0.15384,-0.50582
103.450000,1.83031,-0.52011,0.38826
103.466667,0.11460,-0.33449,1.20787
103.483333,-1.33578,0.18419,-0.22969
103.500000,1.31614,-0.51952,-0.78479
103.516667,1.68848,-0.95206,0.28083
103.533333,-1.26803,0.79914,-0.24022
103.550000,-2.07634,1.91836,-0.95209
103.566667,-0.95412,-0.03329,0.41963
103.583333,0.31471,-1.28454,1.39080
103.600000,0.82772,-0.11960,0.56099
103.616667,0.61496,0.08821,-0.60685
103.633333,1.02056,-0.46642,-1.15710
103.650000,0.85247,-0.01340,-0.68440
103.666667,-0.36319,-0.00467,0.51836
103.683333,-0.82880,-0.00628,0.98301
103.700000,-0.86155,0.85184,0.06523
103.716667,-0.75278,0.88760,-0.47576
103.733333,-0.26957,-0.04409,0.22996
103.750000,-0.18112,-1.02236,0.56230
103.766667,0.82868,-1.06476,-0.33142
103.783333,2.11832,-0.31547,-1.08723
103.800000,0.63027,0.15555,-0.07298
103.816667,-1.48037,1.01318,0.92154
103.833333,-1.23646,1.25912,-0.08492
103.850000,0.23032,0.13914,-0.45893
103.866667,0.61486,-0.55993,0.55430
103.883333,-0.20411,-0.86588,0.42749
103.900000,-0.30160,-0.90665,-0.41262
103.916667,-0.07694,-0.25350,-0.63668
103.933333,0.22623,0.54734,-0.03168
103.950000,0.51487,0.83836,0.76457
103.966667,-0.10440,0.45594,0.27499
103.983333,-0.22149,0.22789,-0.21443
104.000000,-0.53461,-0.24790,0.02208
104.016667,-0.33368,-0.80672,-0.69810
104.033333,0.93132,-0.24046,-0.75758
104.050000,0.41006,0.17168,0.50583
104.066667,0.65089,0.28449,0.80745
104.083333,0.35163,0.43052,0.24628
104.100000,-1.70546,-0.21373,-0.04655
104.116667,-0.48544,-0.55091,0.03655
104.133333,0.37858,-0.03770,-0.45141
104.150000,-0.59868,0.57067,-0.56297
104.166667,-0.28180,0.27456,0.65791
104.183333,0.59068,-0.51553,0.26052
104.200000,1.17429,-0.19028,-0.82872
104.216667,-0.25953,-0.01635,0.09474
104.233333,-0.27592,-0.41973,0.63608
104.250000,1.31840,0.36037,-0.05247
104.266667,0.31191,1.33744,-0.30904
104.283333,-0.65723,0.50272,-0.04788
104.300000,-1.21350,-1.08875,0.07716
104.316667,-1.19174,-1.00087,0.28066
104.333333,-0.51786,-0.46768,0.30672
104.350000,-0.67122,-0.51225,-0.38497
104.366667,1.25507,0.82423,-0.42357
104.383333,2.93316,1.66407,-0.06091
104.400000,1.38325,0.41675,0.07203
104.416667,-0.35661,-0.50679,0.58705
104.433333,-1.54894,-0.63556,-0.12181
104.450000,-1.91691,-0.34934,-0.82808
104.466667,-1.11268,-0.16166,0.31415
104.483333,-0.14368,-0.50510,0.74783
104.500000,0.99399,-0.06495,0.18155
104.516667,1.52407,0.77802,-0.31422
104.533333,0.71968,0.64004,-0.32765
104.550000,-0.37208,-0.09973,0.20187
104.566667,-0.62531,-0.38251,-0.18688
104.583333,-0.10698,-0.15853,-0.34687
104.600000,0.03062,-0.05124,-0.11773
104.616667,-0.15796,0.26193,-0.16892
104.633333,0.11227,0.27842,0.74723
104.650000,0.25839,-0.21981,0.55593
104.666667,-0.08980,-0.23807,-0.12527
104.683333,-0.61165,-0.35483,0.06692
104.700000,-0.50671,-0.20257,-0.74977
104.716667,0.44184,0.53541,-0.49542
104.733333,1.04265,0.51994,0.24310
104.750000,0.43466,0.02658,-0.05644
104.766667,-0.87637,-0.45490,0.82060
104.783333,-0.64151,-0.38107,0.78086
104.800000,0.57427,0.34803,-1.01150
104.816667,0.11512,0.22392,-1.05247
104.833333,-0.28444,-0.25367,0.54741
104.850000,0.04154,0.03288,0.84236
104.866667,-0.22133,0.07304,-0.17927
104.883333,0.05792,-0.23330,-0.38337
104.900000,0.61546,0.11836,0.22144
104.916667,0.43456,0.38619,0.18895
104.933333,-0.34544,-0.13236,-0.58059
104.950000,-0.87274,-0.36637,-0.29567
104.966667,-0.46188,-0.17197,0.66210
104.983333,0.00071,-0.02050,0.22514
105.000000,0.50020,0.33627,-0.22249
105.016667,0.97616,0.41594,-0.07722
105.033333,0.55691,0.03590,-0.25357
105.050000,-0.31690,-0.17501,0.21337
105.066667,-0.78336,-0.20397,0.42924
105.083333,-0.44498,-0.21296,-0.34614
105.100000,-0.24111,-0.18761,-0.37355
105.116667,-0.14720,0.03089,0.23609
105.133333,0.60188,0.31066,0.35788
105.150000,0.47309,0.09790,-0.28399
105.166667,-0.05292,-0.09653,-0.47937
105.183333,0.24808,0.27680,0.47249
105.200000,-0.16921,0.21534,0.37002
105.216667,-0.73444,-0.49769,-0.11408
105.233333,-0.17829,-0.53872,-0.06770
105.250000,0.34921,0.22593,-0.65258
105.266667,0.46928,0.55446,0.06321
105.283333,0.36449,0.13574,0.85721
105.300000,-0.11335,-0.22297,-0.04717
105.316667,-0.46663,-0.18935,-0.29749
105.333333,-0.37878,-0.09733,-0.25842
105.350000,0.03287,-0.00388,-0.30586
105.366667,0.22737,0.13838,0.16775
105.383333,-0.13140,0.04966,0.38021
105.400000,-0.19829,-0.12498,0.19246
105.416667,0.35352,0.07808,-0.19175
105.433333,0.61408,0.25698,-0.03541
105.450000,0.28254,0.01628,0.23340
105.466667,-0.11946,-0.15640,-0.20919
105.483333,-0.50238,-0.14049,-0.23849
105.500000,-0.78858,-0.14540,0.17126
105.516667,-0.50128,-0.14612,0.14193
105.533333,0.13223,-0.11131,-0.01037
105.550000,0.59500,0.21808,-0.34279
105.566667,0.81479,0.61484,-0.77256
105.583333,0.57606,0.28227,0.17282
105.600000,0.00961,-0.30019,1.50634
105.616667,-0.33566,-0.25425,0.71022
105.633333,-0.82879,-0.31057,-0.87845
105.650000,-1.12957,-0.46473,-1.11153
105.666667,0.00376,0.07129,-0.07003
105.683333,1.15894,0.60521,0.52554
105.700000,0.90219,0.63721,-0.00445
105.716667,-0.04823,-0.10583,0.56877
105.733333,-0.54385,-0.66284,1.13295
105.750000,-0.04944,-0.06265,-0.80140
105.766667,-0.47396,-0.11786,-2.33283
105.783333,-0.70763,-0.18766,-1.25204
105.800000,0.51673,0.28335,0.92044
105.816667,0.43541,0.22935,2.47199
105.833333,0.73259,0.74994,1.95510
105.850000,0.53375,0.25021,0.53993
105.866667,-1.34113,-0.89446,-0.91721
105.883333,-0.45008,-0.56272,-3.11177
105.900000,0.82823,-0.50840,-2.03112
105.916667,0.45554,-0.23260,0.82346
105.933333,0.25374,0.78790,1.21571
105.950000,-0.53943,1.16726,2.79231
105.966667,-2.41922,0.26082,0.45571
105.983333,-2.30953,-0.55467,-4.39903
106.000000,3.03903,0.12019,-0.06704
106.016667,4.80470,-0.37346,3.18431
106.033333,0.11846,-1.30929,0.36020
106.050000,-2.11498,-0.27260,0.97158
106.066667,-2.22801,0.51767,-0.10328
106.083333,-0.77672,0.89171,-2.92070
106.100000,0.42329,1.27902,-1.60144
106.116667,-0.09557,0.04587,-0.46669
106.133333,0.28883,-1.09193,0.34806
106.150000,0.84633,-1.02926,1.75274
106.166667,2.66318,-0.89090,1.75043
106.183333,-0.55640,1.25533,2.41387
106.200000,-4.61474,2.03808,0.82073
106.216667,1.03768,-1.05909,-3.88454
106.233333,2.28272,-1.34019,-3.67142
106.250000,-1.30186,0.18574,0.42809
106.266667,0.45996,0.25837,2.08191
106.283333,0.61944,0.53559,1.69179
106.300000,0.10368,0.04472,0.22872
106.316667,0.53210,-0.23011,-1.53998
106.333333,-0.94683,-0.14733,-1.13570
106.350000,-0.73628,-0.39429,0.79211
106.366667,-0.04339,0.08682,1.55008
106.383333,-1.15547,0.65061,1.57224
106.400000,-0.27150,0.70606,-0.56033
106.416667,2.13380,-0.21576,-3.61178
106.433333,1.66331,-0.94230,-0.84185
106.450000,-0.07313,-0.37202,2.34706
106.466667,-0.60947,0.09463,0.55906
106.483333,-1.03812,0.10975,0.49657
106.500000,-1.11191,0.05435,0.32882
106.516667,-0.42409,0.17876,-1.45227
106.533333,0.21737,0.22465,-0.30965
106.550000,0.40660,0.08755,0.06977
106.566667,0.96401,0.33958,-0.19336
106.583333,1.29863,0.10625,0.98320
106.600000,-0.10605,-0.48719,0.50254
106.616667,-0.86383,-0.37741,-0.10934
106.633333,-0.38110,-0.14930,-0.37410
106.650000,-0.62181,-0.00996,-0.75882
106.666667,-0.44820,0.00748,-0.08700
106.683333,-0.09585,0.13621,0.11118
106.700000,0.32151,0.45641,-0.00031
106.716667,0.82718,0.21863,0.59414
106.733333,0.35836,0.10091,0.94868
106.750000,0.71557,0.03871,-0.50314
106.766667,-0.09032,-0.56166,-1.29424
106.783333,-1.53112,-0.88203,0.67186
106.800000,0.23157,-0.26789,0.28047
106.816667,0.29545,0.90678,-1.13960
106.833333,-0.70832,0.88592,0.60567
106.850000,0.29384,0.10555,0.86222
106.866667,-0.23494,-0.19074,-0.28955
106.883333,0.04481,-0.63719,0.06421
106.900000,0.89732,-0.45084,-0.24758
106.916667,0.09501,0.16328,-0.43601
106.933333,0.21487,0.24811,0.08939
106.950000,-0.06156,0.25339,-0.07302
106.966667,-0.67669,0.05863,0.09530
106.983333,-0.29330,-0.11608,0.31586
107.000000,-0.15396,-0.16832,0.12936
107.016667,0.05592,-0.13678,0.00184
107.033333,0.12565,0.16216,-0.13139
107.050000,0.27253,0.17023,0.06364
107.066667,0.54970,0.03052,-0.13354
107.083333,-0.05611,0.00604,-0.28018
107.100000,-0.42139,-0.12666,0.14831
107.116667,-0.16263,-0.14575,0.00526
107.133333,-0.00361,-0.04601,0.04771
107.150000,0.06333,0.04438,0.20703
107.166667,-0.08160,0.06724,-0.16502
107.183333,-0.01811,0.06677,-0.08697
107.200000,0.24404,0.13589,0.11426
107.216667,0.17118,0.06438,0.07813
107.233333,-0.03779,-0.09581,0.02706
107.250000,-0.15991,-0.15673,-0.14239
107.266667,-0.14226,-0.11662,-0.07907
107.283333,-0.05045,0.02652,0.06746
107.300000,0.00699,0.10807,-0.00633
107.316667,0.04855,0.00884,-0.00835
107.333333,0.04745,-0.00870,0.06835
107.350000,0.02768,0.08289,0.02082
107.366667,0.03631,-0.03170,-0.02280
107.383333,0.13013,-0.03806,0.00673
107.400000,0.10639,0.10166,-0.02199
107.416667,-0.11464,-0.00989,-0.01298
107.433333,-0.22264,-0.08179,0.01373
107.450000,-0.22962,-0.09089,-0.04274
107.466667,0.00864,-0.04440,-0.00175
107.483333,0.32387,0.14586,0.04660
107.500000,0.12212,0.07184,-0.02137
107.516667,-0.11992,-0.13701,-0.01278
107.533333,-0.01066,-0.03406,-0.00825
107.550000,0.06486,0.18220,-0.02239
107.566667,0.06369,0.03064,0.14087
107.583333,0.06813,-0.08675,0.15177
107.600000,-0.20835,0.03564,-0.11043
107.616667,-0.50178,-0.19828,-0.25716
107.633333,-0.00112,-0.20678,-0.18955
107.650000,0.54942,0.21530,0.14131
107.666667,0.33288,0.30435,0.31074
107.683333,-0.02065,0.10608,-0.00341
107.700000,-0.25329,-0.17445,-0.08237
107.716667,-0.14388,-0.15448,0.03516
107.733333,0.04810,0.06302,-0.00741
107.750000,-0.22515,-0.11638,0.01093
107.766667,-0.20203,-0.21468,-0.18458
107.783333,0.28816,0.14826,-0.20919
107.800000,0.34163,0.29244,0.21583
107.816667,-0.01365,-0.03953,0.22957
107.833333,-0.11334,-0.11146,-0.01491
107.850000,-0.06517,0.09026,-0.06270
107.866667,-0.10774,0.04482,-0.09769
107.883333,-0.02573,-0.06469,-0.00712
107.900000,0.07923,-0.12126,0.07350
107.916667,0.09981,0.01324,-0.00860
107.933333,0.04714,0.08824,0.01882
107.950000,-0.06394,-0.13857,0.05868
107.966667,-0.12980,-0.06156,-0.16392
107.983333,-0.09358,0.10698,-0.22119
108.000000,0.08462,0.11636,0.15790
108.016667,0.10762,0.14986,0.28951
108.033333,-0.05426,-0.09833,0.08374
108.050000,0.00619,-0.25042,-0.07740
108.066667,0.20741,0.03324,-0.20997
108.083333,0.07066,0.22951,-0.08386
108.100000,-0.28393,-0.02942,0.01716
108.116667,-0.15302,-0.24931,-0.06638
108.133333,0.09878,0.05012,0.13121
108.150000,-0.06012,0.10625,0.19060
108.166667,0.01736,-0.08123,-0.00549
108.183333,0.25853,0.12914,-0.03219
108.200000,0.11130,0.20891,-0.04924
108.216667,-0.09225,0.04895,-0.05914
108.233333,-0.13819,-0.29612,-0.02239
108.250000,-0.01703,-0.46571,-0.09512
108.266667,-0.00254,0.09298,-0.14628
108.283333,-0.49107,0.24065,0.02726
108.300000,-0.26239,-0.02283,0.15447
108.316667,0.81905,0.26904,0.22693
108.333333,0.83614,0.48113,0.44795
108.350000,0.05874,0.29337,0.20856
108.366667,-0.69254,-0.41908,-0.61206
108.383333,-0.83767,-1.20766,-1.06478
108.400000,0.06819,-0.73493,-0.25264
108.416667,0.19582,0.54643,0.76067
108.433333,-0.14749,1.26068,0.67246
108.450000,0.19706,0.74392,0.49985
108.466667,0.31375,-0.40760,-0.10461
108.483333,0.55752,-0.45923,-0.69159
108.500000,0.29946,-0.06622,-0.00004
108.516667,-0.50419,-0.51837,-0.13092
108.533333,-0.47729,-0.26263,-0.42553
108.550000,-0.45692,0.36751,0.11040
108.566667,-0.19218,0.04849,0.12680
108.583333,0.35884,0.06865,0.39583
108.600000,0.30932,0.41993,0.32952
108.616667,0.29297,0.23491,0.17006
108.633333,0.01523,-0.25729,-0.01422
108.650000,-0.06188,-0.37763,-0.93273
108.666667,0.14443,0.11421,-0.03205
108.683333,-0.24281,0.03954,0.35389
108.700000,-0.15250,-0.20330,-0.52438
108.716667,0.00828,0.08743,0.62680
108.733333,-0.06808,0.07574,0.49534
108.750000,0.07837,0.04424,-0.41643
108.766667,-0.22462,-0.11237,-0.16527
108.783333,-0.17506,-0.33059,-0.35749
108.800000,0.03983,-0.05414,0.14784
108.816667,0.41385,0.35332,0.07585
108.833333,0.99551,0.89623,0.41046
108.850000,-0.16271,0.49204,0.80501
108.866667,-1.02266,-0.85398,-1.09646
108.883333,-0.16053,-1.09245,-0.59059
108.900000,0.16269,-0.42795,0.55571
108.916667,0.01567,0.36130,-0.18818
108.933333,-0.20358,0.75085,0.26188
108.950000,-0.01697,0.33696,-0.07313
108.966667,0.44810,0.19911,0.02419
108.983333,0.20186,0.05978,0.67705
109.000000,0.08480,-0.47133,-0.49212
109.016667,-0.05677,-0.39421,-0.32411
109.033333,-0.22730,-0.19227,0.15384
109.050000,-0.07565,-0.13078,-0.29101
109.066667,-0.28477,0.22811,0.17169
109.083333,-0.14014,0.43240,0.17896
109.100000,0.27355,0.50275,0.11151
109.116667,0.27527,0.27019,0.30876
109.133333,0.15192,-0.45118,-0.26900
109.150000,0.01164,-0.77863,-0.47475
109.166667,-0.07732,-0.41383,0.05215
109.183333,-0.36181,0.21864,0.22528
109.200000,-0.29141,0.56473,-0.02753
109.216667,0.22349,0.25726,0.06076
109.233333,0.27295,-0.05242,0.08385
109.250000,0.19436,0.01246,-0.09357
109.266667,0.01562,-0.06262,0.07980
109.283333,-0.24644,-0.20149,-0.04286
109.300000,-0.08405,-0.10810,-0.14258
109.316667,0.02922,0.08327,0.19965
109.333333,-0.05162,0.22188,0.10415
109.350000,-0.02185,0.03319,-0.24838
109.366667,0.06617,-0.31279,-0.15577
109.383333,0.15505,-0.22362,0.04274
109.400000,0.06799,0.10748,-0.01663
109.416667,-0.15810,0.25712,0.13817
109.433333,-0.13231,0.29397,0.28116
109.450000,0.01567,0.01763,0.05233
109.466667,0.04912,-0.29688,-0.07601
109.483333,0.08316,-0.09401,-0.20920
109.500000,0.02228,-0.03398,-0.28085
109.516667,0.01569,-0.06378,0.02626
109.533333,0.02600,0.17813,0.23349
109.550000,-0.09851,0.00840,0.01832
109.566667,-0.01728,-0.09608,-0.08860
109.583333,0.02400,0.08769,0.13360
109.600000,-0.11431,0.06153,0.14468
109.616667,-0.06824,0.08660,-0.01142
109.633333,0.09011,-0.11038,-0.14546
109.650000,0.17805,-0.27651,-0.21008
109.666667,0.09952,0.07812,0.05165
109.683333,-0.03575,0.17345,0.14780
109.700000,-0.10197,-0.01196,-0.08680
109.716667,-0.15462,0.10396,0.00810
109.733333,-0.06007,0.07050,0.18374
109.750000,0.10535,-0.14936,-0.06221
109.766667,0.04650,-0.07164,-0.12603
109.783333,0.02707,-0.09244,0.09948
109.800000,0.08181,-0.06190,-0.07503
109.816667,-0.07504,0.12075,-0.08635
109.833333,-0.01515,-0.01158,0.18372
109.850000,0.03188,0.14374,-0.03739
109.866667,-0.12978,0.17713,-0.00501
109.883333,0.09980,-0.15065,0.11110
109.900000,0.04520,-0.00930,-0.27685
109.916667,-0.15865,-0.11184,-0.05548
109.933333,0.10829,-0.20052,0.23044
109.950000,-0.01263,0.16465,0.02646
109.966667,-0.07365,0.11459,0.12452
