time_hours,B_magnitude,He,Bz,E1,E2,MPS_LO
100.9583,116.76,-105.64,31.8692,45270.3,13119.6,2.44931e+07
100.9750,116.403,-105.329,31.7647,44901.7,12638.1,2.63071e+07
100.9917,116.743,-105.678,31.7032,41595.2,11053.5,2.59778e+07
101.0083,117.501,-106.463,31.5994,36781.9,9315.7,2.53274e+07
101.0250,118.316,-107.339,31.5646,30790.7,8119.04,2.36558e+07
101.0417,119.044,-108.176,31.4534,25755.5,7473.74,2.43718e+07
101.0583,119.846,-109.012,31.507,21790.5,6996.08,2.56474e+07
101.0750,120.722,-109.985,31.3913,20672.3,7186.7,2.42441e+07
101.0917,121.788,-111.065,31.3791,18558.1,6730.61,2.2671e+07
101.1083,122.763,-112.01,31.475,16867.7,6273.9,2.32099e+07
101.1250,123.428,-112.598,31.6817,17985.4,6718.74,2.35511e+07
101.1417,123.601,-112.625,31.9033,20025.5,7205.26,2.6422e+07
101.1583,123.7,-112.706,31.7357,21390.5,7256.27,2.621e+07
101.1750,123.878,-112.826,31.7621,23245.9,7643.13,3.12193e+07
101.1917,124.142,-113.031,31.7329,24029.5,8017.8,3.11949e+07
101.2083,124.668,-113.459,31.8632,23523.3,8537.75,2.93151e+07
101.2250,125.492,-114.256,31.9172,24284.1,9437.12,2.61538e+07
101.2417,127.621,-116.011,32.9748,21760.6,8076.06,2.32826e+07
101.2583,129.861,-117.751,34.3961,16444.5,5620.61,2.34594e+07
101.2750,131.438,-118.937,35.3562,12671.6,3975.43,2.51965e+07
101.2917,132.72,-119.735,36.5819,11144.7,3350.47,2.27973e+07
101.3083,133.277,-120.244,36.7123,9138.03,2817.27,1.81499e+07
101.3250,133.422,-120.449,36.5956,6595.25,2033.76,1.70755e+07
101.3417,133.486,-120.363,37.0172,7082.88,2206.58,1.70659e+07
101.3583,133.004,-120.014,36.7483,7782.26,2394.41,1.53314e+07
101.3750,133.209,-120.226,36.7798,8198.89,2376.19,1.47223e+07
101.3917,133.143,-120.273,36.5967,8449.54,2254.78,1.47026e+07
101.4083,132.961,-120.11,36.7235,8900.36,2117.92,1.44516e+07
101.4250,132.473,-119.629,36.7627,8090.72,1685.31,1.32248e+07
101.4417,131.829,-119.08,36.3379,8941.73,1559.93,1.37375e+07
101.4583,131.413,-118.853,35.962,8904.34,1375.42,1.30853e+07
101.4750,131.558,-118.867,36.3975,7095.58,1033.8,1.20503e+07
101.4917,131.548,-118.857,36.4012,6584.81,903.462,1.1695e+07
101.5083,131.829,-119.159,36.3551,6109.05,863.197,1.13995e+07
101.5250,131.867,-119.232,36.3006,6657.64,905.871,1.21468e+07
101.5417,131.855,-119.287,36.1694,7105.59,914.747,1.1217e+07
101.5583,132.243,-119.75,35.9978,6566.97,914.843,1.07882e+07
101.5750,132.577,-120.528,35.0395,6208.81,910.009,1.07437e+07
101.5917,133.445,-121.391,35.1467,5285.06,674.754,1.05616e+07
101.6083,134.631,-122.931,34.2391,3242.75,426.865,1.05645e+07
101.6250,135.708,-124.348,33.4499,1900.14,354.755,1.0299e+07
101.6417,136.588,-125.152,33.8339,1303.72,281.216,1.08673e+07
101.6583,137.099,-125.709,33.7754,1025.6,224.822,1.05152e+07
101.6750,136.933,-125.459,33.6002,625.875,146.584,1.55768e+07
101.6917,134.221,-122.999,32.5058,2751.77,739.858,2.12672e+07
101.7083,129.742,-117.486,34.8739,8642.26,1987.25,3.46567e+07
101.7250,126.668,-114.869,33.5557,17228.4,3620.87,4.23246e+07
101.7417,122.14,-106.711,40.4744,58847.5,8454.76,4.42944e+07
101.7583,119.575,-102.86,43.0121,76468.4,11848.1,4.01841e+07
101.7750,115.778,-96.7898,46.6215,123528,11855.9,3.59752e+07
101.7917,115.492,-95.5968,47.9088,108703,13617.9,2.90279e+07
101.8083,115.057,-95.6585,46.7913,102623,21184.6,2.84724e+07
101.8250,114.796,-96.2877,45.0262,102551,21082.8,3.54902e+07
101.8417,114.573,-97.0093,43.5274,133841,20135.7,3.29596e+07
101.8583,114.225,-97.1195,43.0565,121925,16221.7,2.65692e+07
101.8750,113.737,-97.2976,41.9839,113962,12907,2.59591e+07
101.8917,113.783,-98.1884,40.6815,120862,12095.4,2.64106e+07
101.9083,114.171,-98.2732,41.4067,120109,12181.2,3.10294e+07
101.9250,114.486,-98.3668,41.9904,106938,12345.9,2.94869e+07
101.9417,113.774,-98.8235,39.8126,101743,11323.2,2.8653e+07
101.9583,113.126,-98.5291,39.0711,91706.5,10761.9,2.8823e+07
101.9750,113.143,-98.1266,39.8635,93450.3,11092.9,2.54427e+07
101.9917,113.573,-99.4893,38.1161,76527.3,9657.06,2.41646e+07
102.0083,113.185,-100.034,36.1587,70134.6,8970.99,2.16753e+07
102.0250,112.374,-99.3799,35.3777,79717.6,8827.23,2.17703e+07
102.0417,112.092,-99.0321,34.9956,107936,9571.45,1.91358e+07
102.0583,112.711,-99.5089,35.4785,112056,9607.87,1.95065e+07
102.0750,111.347,-98.6175,34.3554,112988,8947.22,1.99419e+07
102.0917,110.417,-97.7116,34.0396,107582,9043.86,2.4322e+07
102.1083,111.01,-98.1262,34.5372,85256.2,8370.47,2.84121e+07
102.1250,110.923,-98.0506,34.7848,88495.1,7490.82,3.09826e+07
102.1417,109.777,-96.6859,35.1296,92811.4,7627.08,2.93383e+07
102.1583,110.163,-96.7538,35.6604,89015.4,7160.25,3.16165e+07
102.1750,110.237,-96.696,35.6969,75923,7782.16,3.40211e+07
102.1917,110.362,-96.7066,35.3164,78563.3,7865.3,3.77976e+07
102.2083,113.978,-100.456,32.8099,55530.9,6444.58,4.65589e+07
102.2250,122.747,-110.576,26.9096,4065.66,570.54,5.46091e+07
102.2417,124.91,-111.924,27.7511,9372.51,1404.98,5.21812e+07
102.2583,114.536,-99.1724,36.74,53828.7,7429.29,7.99802e+07
102.2750,112.663,-96.974,38.3468,56891.3,9892,8.6484e+07
102.2917,112.582,-97.2499,38.4947,58190.4,10536.2,8.3019e+07
102.3083,113.364,-98.8988,37.2244,76032.7,9336.3,7.38975e+07
102.3250,115.072,-101.269,35.7336,83561,9422.58,6.1053e+07
102.3417,114.376,-100.026,36.9718,82654.8,9880.11,4.58795e+07
102.3583,114.179,-98.545,39.5707,78056.7,11461.2,6.15446e+07
102.3750,114.63,-98.7091,40.4601,122355,11703.9,8.10516e+07
102.3917,114.893,-99.6601,39.509,75130.4,11364.8,5.95448e+07
102.4083,117.124,-101.782,39.9829,37227.8,11895.3,5.12301e+07
102.4250,117.102,-101.201,40.9572,57233.8,14068.2,5.14254e+07
102.4417,116.12,-99.9103,41.72,87132.6,16409.2,5.12688e+07
102.4583,115.224,-99.4369,41.0078,100161,15144,4.8381e+07
102.4750,114.947,-99.4446,40.3558,112206,14817.3,4.82062e+07
102.4917,114.415,-98.8206,40.4038,124346,14693.4,4.80913e+07
102.5083,114.152,-99.5484,38.5688,137468,13125.4,4.51385e+07
102.5250,114.64,-100.128,38.4681,135720,14770.1,4.0099e+07
102.5417,114.374,-98.9101,40.1879,124748,16573.5,4.08195e+07
102.5583,114.265,-98.1191,41.4906,119361,18071.6,4.59712e+07
102.5750,114.152,-97.4585,42.3642,137141,16857.7,5.1778e+07
102.5917,114.755,-97.5354,43.1706,134075,13242.7,5.65665e+07
102.6083,115.889,-98.5639,43.705,119511,13124.1,5.45651e+07
102.6250,116.044,-98.6744,44.0395,142961,15387.9,5.37722e+07
102.6417,115.121,-98.7336,42.5571,138867,16483.3,5.36379e+07
102.6583,114.404,-98.6203,41.4355,106828,15046.5,4.72269e+07
102.6750,114.552,-99.3337,40.4105,87655.4,13360.7,4.28631e+07
102.6917,116.2,-101.179,40.2055,84346.2,14036.4,3.75888e+07
102.7083,117.045,-101.293,41.6159,83431.9,16022.9,4.26982e+07
102.7250,118.064,-101.633,42.9034,96654.2,16778.9,3.80008e+07
102.7417,117.634,-101.071,43.2183,108613,15661.4,3.94993e+07
102.7583,117.996,-101.385,43.3478,125331,14612.8,3.32093e+07
102.7750,117.494,-100.904,43.2785,147882,14236.4,3.2229e+07
102.7917,117.403,-100.771,43.339,159600,13830.3,3.0897e+07
102.8083,117.083,-100.318,43.5374,164197,13775.7,3.45566e+07
102.8250,116.604,-99.6267,43.8773,166359,13090.1,4.03201e+07
102.8417,115.77,-98.6167,44.1035,174560,12696.4,4.67307e+07
102.8583,115.462,-97.98,44.6454,189749,13325.9,4.76901e+07
102.8750,114.908,-97.1791,45.0149,204262,13993.8,5.00915e+07
102.8917,114.109,-96.1372,45.3393,227543,15659.1,5.42471e+07
102.9083,113.972,-95.4464,46.2617,248042,17036.4,4.99781e+07
102.9250,114.255,-95.5046,46.6502,259125,19341,4.7226e+07
102.9417,114.944,-95.8708,47.3159,263497,22538.3,4.39065e+07
102.9583,115.48,-95.6602,48.6147,284290,24515.6,4.84568e+07
102.9750,115.987,-95.562,49.6499,302479,24459.9,4.90035e+07
102.9917,116.873,-95.5468,51.211,315860,23745.2,3.90943e+07
103.0083,117.445,-95.5529,52.1674,322462,21865.9,3.69083e+07
103.0250,117.622,-94.5119,54.0491,319673,21392,3.73212e+07
103.0417,118.126,-95.1073,53.9441,286485,20950.2,3.18854e+07
103.0583,119.286,-96.2701,54.1991,283679,21986.3,2.77242e+07
103.0750,119.917,-96.7031,54.584,296717,20588.2,3.39257e+07
103.0917,119.657,-95.5492,55.7979,334010,19589,3.84478e+07
103.1083,120.995,-96.3156,56.7906,348688,23530.3,3.85217e+07
103.1250,122.66,-98.1598,56.8673,341504,24912.4,3.06976e+07
103.1417,123.339,-99.213,56.4227,324721,22886.9,2.52337e+07
103.1583,122.811,-98.2844,56.9055,340467,21669.1,2.73242e+07
103.1750,122.108,-98.4824,55.5136,332721,20218.2,2.79778e+07
103.1917,120.572,-97.725,54.1176,325708,18765.8,2.31715e+07
103.2083,119.914,-97.0522,54.049,327771,19480.6,2.35608e+07
103.2250,120.109,-97.2957,54.0002,328102,19667.5,2.42729e+07
103.2417,120.563,-97.6907,54.0955,331343,19422.6,2.52565e+07
103.2583,120.626,-97.9155,53.8176,331563,19152.3,2.43799e+07
103.2750,120.979,-98.4518,53.6125,321768,18681.8,2.40654e+07
103.2917,121.448,-98.441,54.3757,311252,18635.5,2.39751e+07
103.3083,121.93,-98.8734,54.4468,311176,18846.9,2.41815e+07
103.3250,121.832,-99.0317,54.0621,308474,19435.9,2.43137e+07
103.3417,121.541,-98.6842,54.1271,310997,19811.9,2.60814e+07
103.3583,121.583,-98.5243,54.4747,303042,18818.3,2.92647e+07
103.3750,121.691,-98.2093,55.1498,305401,18408.8,3.46137e+07
103.3917,122.211,-98.1985,56.0176,306467,18808.5,4.01608e+07
103.4083,122.63,-98.0578,56.8458,309511,20347.1,4.18359e+07
103.4250,123.181,-98.1768,57.6049,310311,20344.1,5.41902e+07
103.4417,124.146,-99.7255,57.0251,298318,18623.4,5.3673e+07
103.4583,124.665,-99.8299,57.5991,299441,18476.3,5.02745e+07
103.4750,123.96,-98.7162,57.8213,318808,18780,4.60902e+07
103.4917,123.249,-98.107,57.5561,327404,18418.3,4.36647e+07
103.5083,123.617,-98.8048,57.2123,332994,18336.3,4.36695e+07
103.5250,123.184,-98.5939,56.6788,347230,18596.9,4.26639e+07
103.5417,122.061,-98.1196,55.3874,350241,17943.6,3.05365e+07
103.5583,121.537,-97.8314,55.292,352769,17230.8,3.89263e+07
103.5750,121.842,-98.455,54.8733,363480,17123.5,4.09066e+07
103.5917,121.175,-98.6752,53.1475,373799,16566,2.37636e+07
103.6083,120.494,-98.053,52.9804,393215,16376.8,2.65763e+07
103.6250,120.338,-97.0345,54.6091,398357,16551.9,4.03973e+07
103.6417,119.956,-96.985,53.9895,396962,16770.5,3.72344e+07
103.6583,119.549,-98.3347,51.05,388047,15464.7,3.40693e+07
103.6750,118.825,-98.3608,49.7847,401687,14916.5,3.1365e+07
103.6917,117.744,-96.7253,50.7881,428661,15333.5,2.35814e+07
103.7083,117.628,-96.6651,50.7749,437546,15294.6,2.27203e+07
103.7250,117.385,-96.78,49.9734,436178,15192.7,2.00806e+07
103.7417,117.279,-96.783,49.7397,463265,15227.8,2.04765e+07
103.7583,117.422,-96.7465,50.0557,470166,15571.9,2.11583e+07
103.7750,118.107,-97.2766,50.3613,439308,15536.9,1.99321e+07
103.7917,118.921,-98.3896,49.9037,375524,15318.8,2.12229e+07
103.8083,119.277,-99.1112,49.3055,350483,14956.5,2.10745e+07
103.8250,118.577,-98.3256,49.4458,345351,15290.7,2.19683e+07
103.8417,116.726,-96.8032,48.6606,347796,15742.2,2.27096e+07
103.8583,117.414,-97.1881,49.2167,352602,15602.3,2.3036e+07
103.8750,117.125,-97.359,48.1727,371628,15369.7,2.3887e+07
103.8917,117.118,-97.2599,48.311,379444,15235.4,2.4167e+07
103.9083,118.49,-98.5062,48.8099,377288,15157,2.60129e+07
103.9250,119.468,-99.2651,49.3308,377790,15208.6,2.66317e+07
103.9417,120.325,-99.8169,49.6153,369988,15155.6,2.6726e+07
103.9583,119.076,-97.523,50.5179,404742,15770.3,2.96868e+07
103.9750,118.595,-97.2347,50.4377,401675,15585,3.04228e+07
103.9917,118.011,-96.1874,51.4956,388499,15726.3,3.33197e+07
104.0083,117.273,-96.0444,50.4986,374280,15636.7,3.39196e+07
104.0250,117.507,-96.3268,50.1647,311994,15437.1,3.66292e+07
104.0417,117.444,-95.0308,51.5597,231394,15661.7,3.75113e+07
104.0583,117.466,-95.6685,50.847,189055,16004.8,3.85695e+07
104.0750,116.41,-94.0549,51.4937,182209,16481,4.31478e+07
104.0917,115.778,-92.2062,52.5038,176011,16231,3.39884e+07
104.1083,113.539,-90.3287,51.751,174894,16631.1,2.87038e+07
104.1250,113.151,-89.8869,52.2464,197395,16425.7,3.07224e+07
104.1417,114.646,-91.4676,52.2872,196205,16336.3,2.9378e+07
104.1583,116.87,-93.5537,52.553,186629,16410.7,3.04232e+07
104.1750,118.602,-94.9708,53.2323,160637,16612.3,3.75149e+07
104.1917,120.998,-97.0289,53.9859,131661,15951.1,4.51517e+07
104.2083,122.75,-98.6004,54.687,115532,15799.7,5.17741e+07
104.2250,125.596,-101.549,55.0621,102120,14846.5,4.76829e+07
104.2417,127.047,-103.112,54.8045,91648.5,14010.6,4.63267e+07
104.2583,127.753,-103.014,55.8199,88991.4,13908.2,4.81767e+07
104.2750,129,-104.617,56.1766,84399.6,12823.8,4.48788e+07
104.2917,128.234,-103.683,56.3895,82237.2,14356.6,4.90862e+07
104.3083,127.135,-101.438,56.3151,84582.3,13921.7,5.03341e+07
104.3250,126.438,-101.231,55.5372,83918.9,11667.5,5.14373e+07
104.3417,126.759,-103.214,54.9185,67111.5,10621.7,4.75756e+07
104.3583,129.565,-106.888,55.1266,53842.5,9244.38,3.56404e+07
104.3750,132.314,-108.122,56.8195,51756,7761.33,4.41304e+07
104.3917,131.405,-104.322,57.6899,61761.5,7496.81,4.64635e+07
104.4083,126.902,-99.9716,56.6995,59291.4,7526.4,4.97004e+07
104.4250,123.886,-99.8362,56.1673,48130.9,9011.14,4.55005e+07
104.4417,123.555,-99.9081,55.0708,57058.8,11607.2,5.37128e+07
104.4583,121.253,-95.5319,54.7625,58045.1,9230.12,5.02482e+07
104.4750,118.492,-92.8921,54.3995,49337.8,9348.94,5.59995e+07
104.4917,119.64,-96.7778,54.2606,38687,9884.13,4.82853e+07
104.5083,122.421,-99.9592,54.1993,37357.7,10108,4.77859e+07
104.5250,123.354,-99.0658,54.9382,38114.8,8150.67,5.383e+07
104.5417,124.143,-98.2293,54.8241,36479.1,7409.24,5.19371e+07
104.5583,125.186,-100.893,55.0556,29838.8,7076.02,3.78522e+07
104.5750,126.327,-103.9,55.6301,28217.1,6631.13,3.10562e+07
104.5917,124.834,-101.502,55.2628,31625.7,7011.16,4.24885e+07
104.6083,124.525,-99.3449,55.5807,31611.1,8078.36,4.99401e+07
104.6250,124.351,-99.7165,55.9943,30858.1,8478.66,3.99248e+07
104.6417,121.757,-97.7307,55.44,32531.3,9606.05,4.30148e+07
104.6583,119.984,-96.9317,54.4784,30819.5,9337.78,3.59409e+07
104.6750,119.992,-97.1184,55.041,33319.4,12656.6,4.61439e+07
104.6917,120.163,-96.8291,55.2013,35105.5,14409,5.06506e+07
104.7083,119.891,-95.2815,55.2095,35738.5,14440.6,5.00499e+07
104.7250,120.405,-95.9532,55.9236,34489.4,14498,4.34511e+07
104.7417,122.797,-99.755,56.4899,32879.9,13894.4,3.55614e+07
104.7583,124.056,-101.517,56.1661,30682.4,9378.67,3.32245e+07
104.7750,123.115,-99.1575,56.1758,30535.2,7445.17,3.77379e+07
104.7917,122.946,-97.9881,57.3547,29514.3,5982.73,3.42756e+07
104.8083,123.673,-99.2436,58.1854,28086.9,4853.68,4.03755e+07
104.8250,124.103,-99.3344,58.2378,25756.6,4857.03,4.3106e+07
104.8417,122.417,-97.6768,57.4886,20468.3,4597.34,4.2233e+07
104.8583,121.829,-97.2614,58.0608,20748.5,4586.34,4.76793e+07
104.8750,122.592,-98.3892,58.4757,22110.1,4738.38,5.43512e+07
104.8917,120.89,-95.5271,57.398,23019.8,4877.41,5.16955e+07
104.9083,119.558,-93.4389,57.3238,22325.7,4844.95,5.24284e+07
104.9250,121.183,-96.25,58.7316,21287.9,5024.48,6.14593e+07
104.9417,121.614,-96.9248,58.8868,21645.4,5111.79,6.32729e+07
104.9583,119.843,-93.4883,58.0095,23329.3,5293.95,5.84087e+07
104.9750,118.849,-92.174,58.359,24688,5548.27,6.37394e+07
104.9917,119.055,-93.7959,59.0818,22905.3,5018.72,7.29978e+07
105.0083,119.869,-94.2933,59.7041,21462.8,4657.33,7.60481e+07
105.0250,119.975,-92.4415,59.8065,23360.8,4972.08,6.59603e+07
105.0417,119.154,-91.8872,59.8911,24647.6,5253.34,6.67729e+07
105.0583,117.403,-90.8654,59.9912,25504.4,5433.94,7.6131e+07
105.0750,116.866,-89.2332,59.5511,27389.3,5977,5.80665e+07
105.0917,115.829,-88.4734,59.4353,27631.8,6408.29,5.7483e+07
105.1083,115.288,-88.5556,59.5956,26959,6968.6,6.91239e+07
105.1250,116.141,-88.371,60.0096,26925.4,6819.46,5.866e+07
105.1417,116.719,-88.1746,60.3344,26444.1,6318.83,5.40868e+07
105.1583,116.662,-88.4927,61.1547,24834.5,5863.54,6.74675e+07
105.1750,117.551,-89.0892,61.6773,25700,5714.17,6.47718e+07
105.1917,118.696,-89.0345,61.9713,26436.9,5543.71,5.05907e+07
105.2083,117.521,-88.0096,61.6395,25996.4,5414.19,5.72139e+07
105.2250,116.776,-88.1246,61.8983,25577,5828.7,7.2043e+07
105.2417,118.436,-89.3445,62.2806,26310.9,5949.22,5.77386e+07
105.2583,118.174,-88.0515,62.3351,25846.4,5383.76,5.27187e+07
105.2750,117.116,-86.9114,62.6154,24813.9,5443.49,6.3581e+07
105.2917,117.732,-88.077,63.195,25265.9,6020.5,6.28831e+07
105.3083,117.469,-87.4568,63.08,26370.3,6277.85,5.43926e+07
105.3250,117.145,-86.6224,63.0486,26890.8,6072.19,4.52856e+07
105.3417,116.059,-85.3156,63.3576,28029.1,6150.57,4.95894e+07
105.3583,114.963,-84.458,63.3482,28439.9,6137.75,5.36141e+07
105.3750,115.185,-84.878,63.0045,29844.1,6302.4,5.02952e+07
105.3917,115.677,-85.0441,63.2663,29213.5,6057.91,4.71394e+07
105.4083,115.205,-83.9933,63.6659,28039.1,5359.5,4.88921e+07
105.4250,115.65,-84.4138,64.2436,26698.1,5178.74,4.54064e+07
105.4417,117.252,-85.7626,64.8291,27324.5,5203.91,4.4305e+07
105.4583,117.577,-85.3908,65.1782,26792.6,4801.33,4.4102e+07
105.4750,117.078,-84.6561,65.3253,25830.4,4620.62,4.30351e+07
105.4917,117.836,-85.2312,66.1927,25173.6,4704.41,4.31176e+07
105.5083,119.021,-85.6937,66.9277,25415,4760.07,4.10484e+07
105.5250,119.073,-84.9752,66.9737,25211,4527.74,4.2508e+07
105.5417,120.004,-85.7694,68.1818,24195.4,4439.88,4.38581e+07
105.5583,122.05,-86.8529,69.8391,24271.5,4280.18,4.1477e+07
105.5750,121.816,-84.7305,69.9734,25819.3,4248.89,4.22676e+07
105.5917,121.572,-85.0295,69.8959,25676.8,4236.27,4.03196e+07
105.6083,120.79,-84.6746,70.3115,25652,4235.19,4.04924e+07
105.6250,121.068,-84.7166,70.3509,25516.2,4262.19,3.83532e+07
105.6417,121.656,-84.8109,70.4675,26389.6,4462.49,3.43354e+07
105.6583,121.06,-84.1629,70.9509,25669.1,4413.87,3.56779e+07
105.6750,122.395,-85.0878,71.7667,24643.6,4199.22,3.60447e+07
105.6917,124.151,-85.7849,72.4674,25452.9,4314.85,3.50075e+07
105.7083,123.314,-84.5925,72.6082,25583.3,4230.67,3.58595e+07
105.7250,121.668,-83.6384,72.5454,25119.4,4221.51,3.37621e+07
105.7417,123.608,-85.2961,72.5127,25749.2,4273.28,3.0384e+07
105.7583,124.926,-84.8154,73.3957,26069.8,4091.04,3.25369e+07
105.7750,124.759,-84.4177,74.8749,24405.6,4010,3.6467e+07
105.7917,125.694,-84.9662,76.5954,24330,4046.28,3.594e+07
105.8083,128.654,-85.4657,78.0043,25623.4,4177.46,3.13766e+07
105.8250,129.346,-85.3473,78.1032,25346,4348.15,3.06036e+07
105.8417,128.986,-84.7951,79.4183,22916,4447.1,3.64301e+07
105.8583,129.396,-84.4319,80.9979,22720.6,4447.21,3.62904e+07
105.8750,130.092,-85.3152,79.9825,26250.1,5004.24,3.20836e+07
105.8917,128.644,-83.8856,79.2274,25009.9,5080.21,3.43115e+07
105.9083,127.574,-82.5163,80.0638,25817.8,5283.43,3.71716e+07
105.9250,130.941,-84.7997,82.0323,26920.1,5303.52,3.66418e+07
105.9417,131.373,-84.5119,82.4181,26625.3,5259.65,3.53835e+07
105.9583,130.261,-84.1577,81.8598,26780.9,5063.38,3.65657e+07
105.9750,129.409,-83.3404,81.3926,27528.6,4958.14,3.7756e+07
105.9917,128.513,-82.3372,81.1718,28690.9,4648.6,3.78492e+07
106.0083,130.137,-83.871,82.7682,27914,3862.7,3.68088e+07
106.0250,128.307,-81.8331,81.757,28775.4,3793.32,3.70186e+07
106.0417,127.289,-81.6307,80.6283,28778.8,3662.65,3.65081e+07
106.0583,127.335,-81.8992,81.5773,27189.1,3668.69,3.59097e+07
106.0750,125.463,-79.7311,81.1899,27234.1,3759.17,3.68104e+07
106.0917,125.339,-79.7621,80.2101,28740.2,3976.69,3.27367e+07
106.1083,123.408,-78.1995,79.8506,33172.6,4113.36,3.26889e+07
106.1250,121.312,-77.0331,79.1716,33395,3940.82,3.36429e+07
106.1417,123.591,-78.9332,79.8933,38114.4,4114.55,3.15377e+07
106.1583,123.278,-77.7181,79.9525,50944.2,4813.14,3.10112e+07
106.1750,121.969,-77.0878,79.7923,69610.7,5296.76,3.50304e+07
106.1917,124.772,-79.2194,81.6109,79503.9,5529.51,3.01574e+07
106.2083,123.686,-76.3504,81.0518,86235.5,6778.27,3.15925e+07
106.2250,120.223,-75.0073,79.8215,97460.8,6901.94,3.08716e+07
106.2417,121.847,-77.2273,80.8423,86094.5,7099.17,2.87873e+07
106.2583,124.005,-77.2296,81.1567,88093.5,7333.16,2.60467e+07
106.2750,123.939,-76.6442,81.1245,103650,8070.43,2.84089e+07
106.2917,123.089,-76.7987,83.1071,120386,8903.05,3.10683e+07
106.3083,125.519,-78.2142,83.2234,116497,9198.03,2.67189e+07
106.3250,125.804,-77.5372,82.4483,118207,9234.52,2.62026e+07
106.3417,123.825,-76.8109,83.0248,133469,9237.69,2.81652e+07
106.3583,123.33,-76.0533,83.9329,136025,9014.38,2.88774e+07
106.3750,124.967,-76.8096,83.0727,134111,9209.85,2.30716e+07
106.3917,123.76,-77.1371,82.4369,133132,10472.9,2.50244e+07
106.4083,120.387,-74.2662,81.9433,137467,9982.07,2.70262e+07
106.4250,123.345,-76.7432,81.872,133865,9990.5,2.51638e+07
106.4417,123.519,-76.8816,82.1532,135256,10889.6,2.51323e+07
106.4583,119.982,-73.3698,81.8462,146450,10553.1,2.67955e+07
106.4750,121.279,-74.8588,81.8232,126877,9867.13,2.4598e+07
106.4917,122.478,-76.4735,81.4694,135248,9861.23,2.36387e+07
106.5083,121.516,-74.276,82.0002,148702,9368.93,2.43195e+07
106.5250,121.506,-74.4127,82.8546,134027,8781.51,2.40668e+07
106.5417,123.326,-76.3397,83.2439,139203,8663.8,2.32707e+07
106.5583,123.984,-75.4645,83.1242,144837,8605.56,2.2063e+07
106.5750,123.053,-74.093,84.0635,145649,8444.4,2.31628e+07
106.5917,122.14,-73.53,84.5266,141927,8740.21,2.41235e+07
106.6083,120.996,-72.741,82.2458,138530,8515.32,2.30793e+07
106.6250,120.129,-72.608,81.9287,125857,8330.21,2.31527e+07
106.6417,119.326,-72.6787,82.433,124250,8337.75,2.18363e+07
106.6583,119.957,-72.9767,81.4999,119437,8414.85,2.17285e+07
106.6750,120.879,-73.2015,81.5623,111401,8167.8,2.18016e+07
106.6917,120.585,-72.9681,83.3415,115802,7799.71,2.17492e+07
106.7083,121.532,-73.757,84.1187,110335,7772.5,2.10282e+07
106.7250,123.152,-74.139,83.8065,106236,7880.68,2.05604e+07
106.7417,122.524,-73.3095,84.0648,106441,8470.59,2.02574e+07
106.7583,122.54,-73.2714,86.2231,105841,8589.53,2.10676e+07
106.7750,123.125,-73.3558,85.7892,97417.2,8525.98,1.99018e+07
106.7917,123.395,-73.7166,84.8758,92705.4,8680.87,1.67867e+07
106.8083,122.603,-73.2226,86.0251,90422.8,8555.74,2.0137e+07
106.8250,122.878,-72.9133,86.8591,88314.4,8442.39,2.01012e+07
106.8417,123.952,-73.5228,86.1739,86353.9,8716.63,1.73368e+07
106.8583,124.165,-73.9176,87.2944,83847.5,8439.49,1.79184e+07
106.8750,124.909,-74.0791,88.5054,87299.9,8269.59,1.90962e+07
106.8917,125.128,-73.0708,89.018,91863.8,8289.35,1.97106e+07
106.9083,126.55,-74.2662,89.6987,85576.8,8240.3,1.74052e+07
106.9250,126.92,-74.8245,90.369,88294.6,7518.11,1.85777e+07
106.9417,126.192,-73.1049,90.1972,86552.4,7279.99,1.82029e+07
106.9583,126.103,-73.4636,90.0349,81660.3,7251.2,1.58755e+07
106.9750,125.139,-73.7972,89.6423,83986.8,7154.67,1.52422e+07
106.9917,125.265,-73.3948,89.0547,86291.6,7244.76,1.46566e+07
107.0083,125.581,-73.5113,89.1588,82733.4,7579.71,1.24126e+07
107.0250,124.753,-73.2527,90.1759,87129.9,7751.26,1.33781e+07
107.0417,125.43,-73.1248,89.9702,90090.8,7800.75,1.41132e+07
107.0583,126.302,-73.0976,90.3397,87147.8,7808.01,1.14732e+07
107.0750,125.949,-72.9282,91.5387,88146.4,7958.17,1.28559e+07
107.0917,125.539,-72.9157,91.0956,90588.5,7932.5,1.31373e+07
107.1083,126.389,-72.9187,90.6279,90168.3,7975.25,1.01651e+07
107.1250,126.353,-73.1188,91.2119,86457.1,8049.95,1.03834e+07
107.1417,126.044,-73.164,91.9956,88719.9,8066.98,1.27363e+07
107.1583,126.293,-73.0895,91.5289,87377.5,8208.83,9.72295e+06
107.1750,126.802,-72.991,91.6924,84375.2,8101.18,9.81428e+06
107.1917,126.579,-73.0021,92.7259,85497.3,8243.71,1.06687e+07
107.2083,126.813,-72.8474,93.0952,86281.4,8368.21,1.07632e+07
107.2250,127.179,-72.6959,92.8362,83965.2,8203.43,1.05757e+07
107.2417,126.473,-72.7881,92.5756,81384.6,8034.72,1.02796e+07
107.2583,126.096,-72.7315,93.1189,80816.8,8059.08,1.06341e+07
107.2750,126.709,-72.4795,93.231,79314,8098.89,9.66568e+06
107.2917,127.064,-73.0474,93.1879,78223.9,7914.43,9.11911e+06
